lat, long
39.2616060241, -76.6799533315
39.3264455846, -76.6427583494
39.2134771502, -76.5296799603
39.3563915641, -76.5757658548
39.30364038, -76.5333434162
39.3156806333, -76.7075916669
39.2467585334, -76.6971468164
39.3481460002, -76.6365078753
39.3545365779, -76.6636680205
39.247667046, -76.6320063494
39.1991347226, -76.5859265658
39.2118645117, -76.692752427
39.3182529775, -76.6855477879
39.3432757189, -76.5567477054
39.2301592248, -76.6744025142
39.249557825, -76.6900747989
39.2736933472, -76.6872630411
39.286624271, -76.6439899826
39.3474057352, -76.5769770697
39.3103521679, -76.5931780514
39.32935075, -76.6076081929
39.3150272509, -76.710544398
39.3701980361, -76.6354415847
39.3040582465, -76.5929549024
39.2872844741, -76.6468829987
39.2573593827, -76.5344879084
39.2876441194, -76.5712490291
39.2753162527, -76.6564292639
39.2080145796, -76.6905762669
39.3222058202, -76.5332385215
39.2946232584, -76.6972653665
39.3664349961, -76.6633667412
39.2934134117, -76.5394969304
39.2177225893, -76.5426946364
39.2934495326, -76.6703732736
39.3142727435, -76.6652935483
39.2606390913, -76.6704757644
39.2482833706, -76.6362311639
39.2272268702, -76.631245837
39.2278097078, -76.6225730279
39.2117235295, -76.6563287587
39.3110901988, -76.6825163046
39.2068398744, -76.5302340947
39.3660645744, -76.6766766376
39.3637138262, -76.5460579117
39.3098894747, -76.6366909755
39.2448413904, -76.556980631
39.2821809167, -76.6579990578
39.2322273561, -76.5407068045
39.285470795, -76.6916384595
39.3517703937, -76.5841075346
39.3156479542, -76.593825165
39.2919234894, -76.5553734886
39.2766923308, -76.529593206
39.2590631477, -76.6308052084
39.3201388742, -76.6403969132
39.2961062012, -76.6340141544
39.2088702204, -76.5551137991
39.3631826927, -76.5475618486
39.2011114893, -76.6337738248
39.3642048606, -76.5765493932
39.3719225409, -76.5786911597
39.2182222092, -76.5774228151
39.3144349882, -76.5992943634
39.2569470455, -76.607665579
39.2386037721, -76.7008432943
39.3331459677, -76.6597829567
39.3281363598, -76.6928323714
39.3101940636, -76.5520464472
39.3396342506, -76.6183707485
39.233491655, -76.6935561093
39.2179698593, -76.5570481124
39.2763345719, -76.6398401093
39.3460296186, -76.6719352152
39.197783019, -76.6953933019
39.2461218966, -76.6946012303
39.3181424422, -76.6254133639
39.2406061186, -76.6708183494
39.3696111628, -76.6777946772
39.3523374009, -76.5310403348
39.2546749463, -76.5748942833
39.226089616, -76.6789393982
39.2367226778, -76.6024828712
39.3704719043, -76.5736806017
39.337624971, -76.6963046849
39.2058356011, -76.5996343378
39.2646249091, -76.6805112749
39.2000518637, -76.6007310555
39.2838639739, -76.6899446981
39.2293941553, -76.5857681869
39.2504374923, -76.6099789582
39.3476929363, -76.6516294473
39.2981415174, -76.7102371809
39.3492676855, -76.637363082
39.3306490041, -76.54061176
39.3709302544, -76.5613797275
39.2085912917, -76.7079447631
39.2953506777, -76.6643370702
39.3035451396, -76.6517760454
39.2951970386, -76.6253375609
