lat, long
39.3355282599, -76.6331756674
39.3039019779, -76.657189514
39.2658740058, -76.5652334755
39.3007967688, -76.7040683981
39.3418188251, -76.5413845142
39.3614245761, -76.5528634586
39.3413452478, -76.6561303589
39.260651701, -76.5683155775
39.3118403227, -76.5309398293
39.2810304262, -76.5691831504
39.3604190463, -76.6760842656
39.2804454815, -76.6240976527
39.2411668674, -76.6833920825
39.2377840057, -76.6061467371
39.3321625104, -76.6972380657
39.3079754572, -76.6543334282
39.3596459211, -76.5637137129
39.3328366796, -76.7101286795
39.3704331422, -76.669764943
39.3659757497, -76.6475271767
39.3562841655, -76.6915863684
39.2294750205, -76.6062411895
39.3535333894, -76.5314510497
39.3264501687, -76.636448162
39.3421912063, -76.6678779306
39.3555251986, -76.6155562215
39.3527619912, -76.5311579191
39.2918849363, -76.7109237179
39.3098039024, -76.5582775118
39.3643228143, -76.5518749075
39.2622142611, -76.6093882477
39.2404053337, -76.5457688042
39.2187398859, -76.6888837452
39.2653975022, -76.6463093213
39.1982140075, -76.5766741059
39.2622130845, -76.7026027166
39.2462437933, -76.5958121115
39.2841318564, -76.5490334209
39.2502480201, -76.6848126976
39.3158667039, -76.5698699534
39.3547396346, -76.6112312991
39.2061144627, -76.6362931911
39.2170294486, -76.6836053184
39.2326825726, -76.6002003104
39.3266893639, -76.5393336219
39.303116445, -76.6137544014
39.3697686289, -76.7051688861
39.2640469635, -76.6571990207
39.3533780143, -76.6698192402
39.3288893921, -76.6993730357
39.2105257137, -76.5839441546
39.3250279571, -76.5705070685
39.3044667118, -76.6126790085
39.3087128164, -76.5401405374
39.2460339632, -76.680726052
39.3341891801, -76.7041711868
39.2147463179, -76.6228557443
39.2316527764, -76.6635079088
39.2574340462, -76.5620671486
39.2355775687, -76.5497574581
39.2635637792, -76.6631399437
39.3208936998, -76.5750805729
39.2646020638, -76.5731976307
39.2113389084, -76.6239720458
39.2761002191, -76.673090585
39.33522067, -76.5569763624
39.3488640444, -76.5509891912
39.3068107775, -76.6489762892
39.2538711328, -76.5777242182
39.226070064, -76.5720581679
39.3163848545, -76.5656158844
39.2037740781, -76.5780820364
39.3390802501, -76.6608020424
39.3161607094, -76.6048522476
39.1977717696, -76.5925852362
39.3311658837, -76.6660077699
39.2824603787, -76.6816902431
39.2011727906, -76.5772453194
39.3581518438, -76.6098651434
39.3336509861, -76.564670192
39.2768587885, -76.5423047161
39.2156913431, -76.6343767762
39.2122500525, -76.619265435
39.3308301233, -76.6859257471
39.2025503741, -76.5611907297
39.2753775797, -76.708848291
39.3162359839, -76.6662534583
39.2283048663, -76.5524405341
39.3003644484, -76.6672836403
39.2346241379, -76.6356866666
39.3343773463, -76.6312708452
39.3394476274, -76.6955865961
39.20491745, -76.6294105824
39.2862532182, -76.6678886229
39.3430846679, -76.6447359143
39.3623899052, -76.5811411436
39.2790624491, -76.6938878745
39.3632038001, -76.6277929299
39.3099955784, -76.5718501902
39.2161916753, -76.6384114842
