lat, long
39.2932108753, -76.5589851238
39.3167267173, -76.5563631885
39.2821479612, -76.656461091
39.3041245212, -76.6698960287
39.2657626272, -76.5993374284
39.3057483724, -76.6714159401
39.2790313165, -76.5573222032
39.3653058621, -76.5330337495
39.3516102096, -76.7078241484
39.3673271985, -76.5866245651
39.2413677903, -76.5997985179
39.352272578, -76.6700561965
39.239455532, -76.6334022901
39.2895707431, -76.5339495402
39.3189609917, -76.6691007747
39.2546984849, -76.7033478258
39.3194302215, -76.7035492157
39.2186015228, -76.5747214205
39.3511074985, -76.5506185378
39.3624481051, -76.615031876
39.3072082189, -76.6626422239
39.3558668397, -76.6335792303
39.2303706665, -76.6240118992
39.350857192, -76.5490120561
39.3200411539, -76.5437177337
39.3155188953, -76.6549965831
39.2025336921, -76.6861179172
39.3195072449, -76.6644779305
39.2549422349, -76.5931412764
39.3604243249, -76.7041260778
39.2125735509, -76.5944579308
39.2591530885, -76.6896851294
39.2559566401, -76.6922608375
39.2004909884, -76.5906733604
39.2670524482, -76.6969880421
39.2175076044, -76.6440250193
39.240749698, -76.6712538454
39.3098339799, -76.5705294485
39.3633674436, -76.6303273388
39.2614237866, -76.6971630732
39.3014372966, -76.5298151749
39.1983514033, -76.5470543899
39.2898019745, -76.7052159668
39.3577013471, -76.5722462206
39.3325336597, -76.6589245572
39.3228722311, -76.6016645771
39.2557250173, -76.670685752
39.2563509256, -76.6239697058
39.3088004946, -76.6078552162
39.3172601348, -76.6175569821
39.2386523612, -76.588320798
39.207412159, -76.6418773813
39.3356528616, -76.6404816869
39.2269212079, -76.5906907712
39.2975542846, -76.6825865481
39.2289871798, -76.5657285601
39.3439946829, -76.6691675237
39.251055597, -76.692094608
39.2949530204, -76.5803447782
39.3178949664, -76.6572358457
39.3534709062, -76.6598128583
39.2716760826, -76.637455299
39.2404635373, -76.6394071571
39.3130207924, -76.6589623898
39.2768047644, -76.7032311902
39.2275281063, -76.5485254995
39.2161794627, -76.6099748981
39.2249060553, -76.6664051566
39.2853743768, -76.6210702921
39.3399898283, -76.5596336484
39.3004794166, -76.571001301
39.2296498164, -76.6567388271
39.2189790803, -76.6776545901
39.3328594885, -76.6849168175
39.3365174765, -76.5859525478
39.2815171187, -76.6044581392
39.3607729891, -76.6943067379
39.2260704022, -76.7021818743
39.3213960442, -76.6390079971
39.2485760035, -76.5491514172
39.2889374202, -76.5335985396
39.3404040745, -76.6367893886
39.3342904397, -76.5756108702
39.3635193257, -76.6097494468
39.3393437603, -76.7057324001
39.3126281199, -76.5944275926
39.2552870853, -76.710990585
39.320469957, -76.5838421213
39.3144794709, -76.6313607614
39.3212380825, -76.6266169629
39.3518343741, -76.5368208328
39.2450138249, -76.7058604887
39.3217353128, -76.7087124853
39.3399461147, -76.6328270493
39.3547801661, -76.5969382641
39.2674540646, -76.6900041702
39.2634757779, -76.6612677566
39.2536218687, -76.5788988794
39.2220144206, -76.6114354192
39.3574060203, -76.6757931346
