lat, long
39.369615318, -76.5701992568
39.3110439424, -76.6191323845
39.3099325069, -76.6134048326
39.3062186025, -76.6057674183
39.2816249797, -76.6372296185
39.3190992673, -76.5891468598
39.3388712819, -76.6952772588
39.2068313967, -76.565412387
39.3516780904, -76.5754785832
39.2830231844, -76.6202894838
39.2759902193, -76.5713158069
39.2062070122, -76.6455636427
39.3259438441, -76.6361550317
39.3629144123, -76.6390404191
39.2118543685, -76.68011315
39.2658749583, -76.6384024633
39.2045229273, -76.6908332448
39.3476463058, -76.6365477228
39.2402349847, -76.6362330629
39.2384514355, -76.5291871234
39.2348006741, -76.6259731372
39.3226942753, -76.5803422617
39.2509954249, -76.6034491315
39.3168470429, -76.6073065119
39.3101616202, -76.6349183765
39.2507103536, -76.6984945772
39.3090200807, -76.5398737571
39.3104343013, -76.5490481021
39.3274245814, -76.6046316481
39.3449587432, -76.6163524694
39.3691635034, -76.5350728138
39.3051731014, -76.5356754496
39.2812648598, -76.6286273941
39.2829633426, -76.5522656003
39.2213961403, -76.6775395963
39.3167076448, -76.6625486874
39.3453635613, -76.5430403401
39.200119952, -76.6126362037
39.2511467866, -76.6390714142
39.3531193411, -76.6284227606
39.2584535957, -76.6575187575
39.2039780847, -76.6170492546
39.2000799896, -76.5948315573
39.3682494702, -76.5644684193
39.2072332311, -76.5533828848
39.2208878659, -76.5660388965
39.329373581, -76.6208618701
39.3357458457, -76.6173615262
39.2564265208, -76.6638571123
39.267534676, -76.5658186345
39.2940682083, -76.6548538511
39.2545558723, -76.6420023435
39.2950549961, -76.5782451736
39.312362424, -76.5413482941
39.3716995069, -76.6850553696
39.3690281115, -76.5691418967
39.2786590428, -76.711156996
39.3575081621, -76.5964166893
39.2170542367, -76.6367450772
39.305349546, -76.541886801
39.3319066705, -76.6341646659
39.27426299, -76.5524252624
39.3407245292, -76.5720650778
39.2779654991, -76.7067581055
39.2715353526, -76.6541633029
39.2198949196, -76.5462334252
39.2711058382, -76.5804584639
39.2484331716, -76.6936952245
39.2211420215, -76.5412163618
39.2432276246, -76.6232143891
39.352865501, -76.6570315063
39.3348136795, -76.6518596451
39.2775853716, -76.6966952505
39.3474651549, -76.7033054416
39.2098999034, -76.6457818847
39.3321260736, -76.5642982529
39.2474360845, -76.5757893595
39.2765799012, -76.5569325456
39.2657554482, -76.6256832274
39.2376267402, -76.6345388423
39.3585448389, -76.6106074358
39.29504703, -76.6488827634
39.3247220946, -76.686286194
39.2335203804, -76.6354489823
39.2033048161, -76.5775631648
39.205209276, -76.6057791864
39.2479418789, -76.6239234428
39.3679209025, -76.5667356606
39.2520868908, -76.6274072939
39.2336087012, -76.5645122324
39.2889184774, -76.5430205793
39.2550295618, -76.6278202663
39.2371280253, -76.6562908864
39.2556218427, -76.5713206821
39.3646962219, -76.6823640302
39.2392975175, -76.5329521812
39.2882189361, -76.5699085353
39.3044565585, -76.5391930435
39.3266252281, -76.6043321987
39.2468005484, -76.6471614172
