lat, long
39.3534052093, -76.6728273221
39.3330891564, -76.6965208949
39.2905529766, -76.6829451423
39.2278741671, -76.6224858916
39.3076881614, -76.7102386985
39.20559819, -76.688413088
39.2263805327, -76.6105474745
39.2330611873, -76.6996169164
39.2080389125, -76.5474950875
39.298540165, -76.6257999663
39.2113531844, -76.5826636076
39.2043018775, -76.6458423352
39.2843231402, -76.6840552585
39.275384118, -76.6802925319
39.2039147564, -76.6767825508
39.3679568718, -76.6819352625
39.2016019259, -76.6089533455
39.3214661396, -76.5706489826
39.3284044276, -76.6109304781
39.2774306024, -76.5670390643
39.2872819676, -76.5407454182
39.24445222, -76.6551240968
39.2703398092, -76.6705642643
39.283710919, -76.531192308
39.3378482877, -76.6194685447
39.301582439, -76.5649840757
39.2737311441, -76.5738043853
39.255057938, -76.6434126566
39.2930730183, -76.5906196819
39.2476947841, -76.61040544
39.3640884675, -76.6846370071
39.2309458269, -76.6664233681
39.3236366782, -76.6182961819
39.3649699534, -76.7052242377
39.2859261057, -76.5347948592
39.3661286032, -76.6354442295
39.2674447283, -76.6912523659
39.3272545831, -76.6951437656
39.3567090339, -76.6840759564
39.2927624117, -76.5392319748
39.2033106291, -76.6677077256
39.219465861, -76.6867608864
39.3421338077, -76.6569160513
39.3650128006, -76.5650234548
39.3697873299, -76.6772850816
39.2594755408, -76.7023361213
39.2805244009, -76.5731101874
39.2142064692, -76.7013499111
39.2125399429, -76.5573478359
39.2162687817, -76.6325463291
39.3468663821, -76.6869610583
39.3227327274, -76.6594252187
39.2312405579, -76.6236629112
39.3381813508, -76.6463856535
39.2837296351, -76.6398374892
39.2230925064, -76.6717626159
39.3633092254, -76.6300868612
39.230872832, -76.6121721512
39.2967326564, -76.6998550074
39.2822302976, -76.67408976
39.2608032319, -76.6173480861
39.2944918233, -76.6168481817
39.2151061609, -76.59545188
39.3252612116, -76.5736813634
39.3258914947, -76.5863013598
39.2878289883, -76.569900724
39.2612672001, -76.5590569172
39.3226199065, -76.6829723427
39.3518080351, -76.6578511488
39.3057558663, -76.5417993342
39.2030770202, -76.6411690271
39.3310049221, -76.6916190495
39.2782326398, -76.5439822991
39.3310028588, -76.615833625
39.3528453703, -76.6281689438
39.3085067782, -76.5572692399
39.2196871986, -76.5662852374
39.2725975703, -76.6047624607
39.3033106917, -76.6557516536
39.274166853, -76.6887480916
39.3445462662, -76.6026310691
39.3202597855, -76.6404211539
39.3145545853, -76.6451939594
39.2693157224, -76.6134108565
39.3596836631, -76.5530932124
39.3655396993, -76.6506082948
39.2789712604, -76.6849680764
39.345071625, -76.5960547072
39.2509351267, -76.6205960821
39.3219591877, -76.5915339931
39.2771953329, -76.6664308128
39.3685522301, -76.6321146583
39.2418316912, -76.6558787333
39.2814364014, -76.5669582508
39.1978139313, -76.7021719936
39.3656202208, -76.6145676245
39.2050293626, -76.6914525249
39.211429731, -76.5592870186
39.3085222484, -76.5339566345
39.3349710208, -76.5425160968
