lat, long
41.031119192, 29.0523496373
41.0695804918, 28.8612730505
41.0011920221, 28.9958111338
41.1165777359, 28.8573302722
41.0904366348, 28.8327805703
41.1260227602, 28.7661899613
41.0683396146, 28.6902107288
41.1241938198, 29.0697881666
41.1086448858, 28.6974278252
41.1041151039, 28.6481043972
41.1226287151, 29.1257497352
41.1457666355, 28.9514074266
41.1315679777, 29.1814327368
40.9948917322, 29.071253227
40.9795022284, 28.7801856713
41.1379513269, 28.7154491721
41.1289832802, 28.7585922861
41.1378749844, 29.0708762149
41.1194262981, 28.7890918927
41.0351651743, 28.9973089729
41.1049422166, 28.8443578912
41.0996639716, 29.0292055116
41.0806148778, 29.1727475999
41.0460830398, 29.1564738252
40.984307179, 29.1422123523
41.1250264884, 29.0164706786
41.0992451688, 28.9973658118
40.997674707, 29.1280758606
41.118497067, 28.8544316079
41.0339405507, 28.9108847661
40.982019102, 28.7329320358
41.0448998715, 28.8050526753
41.0152264112, 28.8491915727
41.1487946813, 28.6624939732
41.0377125568, 29.0629468196
41.015693449, 29.0802582461
41.0190912139, 28.8492505282
41.0876535403, 28.8499666704
41.0055281187, 29.1207346446
41.0306164615, 28.7712817064
41.1297709029, 28.86684425
41.0201846194, 28.7740491123
41.1239103248, 29.1496353553
41.0307675491, 28.8756974129
41.0488747278, 28.9801887551
41.1390419254, 28.6527077873
41.0979655283, 28.9781883994
41.0998121488, 28.9571133126
41.0730974419, 28.7179135585
41.0719558828, 28.8434016763
41.0919730554, 29.1485498583
41.0782806315, 28.8958998739
41.0471031099, 28.7517501083
41.0581017543, 28.7763118005
40.9845542908, 28.635457482
41.0994143644, 29.0617640681
41.1127165238, 28.8329354219
41.0551755977, 28.7508135859
41.1472450519, 29.1636469056
41.0287725649, 28.9167443007
41.0364178173, 28.8684870101
41.0555319091, 28.638603483
41.05509157, 28.9655942594
41.0576632236, 29.0441965335
41.0032721188, 29.0630699409
40.9924982333, 28.793992973
41.137925446, 28.7299814356
41.0753563183, 29.0737986077
41.0831912723, 28.9337680433
41.0390201928, 28.6477092642
41.1351289986, 28.706971376
41.007200342, 28.7006141759
40.9954013999, 29.1335187776
41.1357382683, 28.9374788272
41.032868622, 29.0626205715
40.9964091103, 28.7545253144
41.0936523321, 28.6857050687
41.109346317, 29.0066877974
41.0116566089, 28.901249868
41.1154960039, 28.7971078985
41.0957600101, 28.6205624505
41.0658519819, 28.7071518531
41.023768203, 28.7450601839
41.072260625, 28.737313881
40.9987782546, 28.6740161027
41.1320221702, 29.1318604042
41.0284399815, 29.0822317691
41.0283233772, 28.6251473534
41.0821295358, 28.9104746388
40.9910624536, 28.6432851017
40.9806275272, 29.1668947475
41.0342915126, 28.6712957491
41.1298505203, 28.7626282875
41.0435388017, 29.1055755427
40.987025213, 29.1552001919
41.0330506126, 29.0595314265
41.0567682188, 29.1460834849
41.0720165006, 29.055696403
41.1371612154, 29.1468954232
40.9801339221, 28.6132347796
