lat, long
41.1029896966, 28.9506497998
41.1267532756, 28.8627260454
41.0587715453, 28.7980514117
41.0445395186, 29.0041278495
41.1420649036, 28.670462678
41.0940146777, 28.6136810386
41.0605480982, 28.6934218166
40.996689721, 28.7080094344
41.1415715243, 28.7312186796
41.1170061796, 28.7788637775
41.0972901658, 29.1458231168
41.0969047081, 28.9134016866
41.1479289232, 28.8736587676
41.1441722273, 29.1153779954
41.0764435606, 29.1546782281
41.1189767459, 28.6516424414
41.1298107949, 28.668917994
41.1256541723, 29.1714601486
41.0196695422, 28.6595700474
41.0756095069, 28.686277832
41.1331356236, 29.1499502914
41.1473738421, 28.8499252477
41.0538864132, 28.7303999206
41.139612165, 29.177269944
41.1037655199, 28.9078286495
41.136960813, 28.619052981
41.1255138814, 29.1196085035
40.9830143718, 28.7300835606
41.0968125979, 29.123682234
41.0988875109, 28.9785839935
41.1083947651, 28.690076598
40.9976075886, 29.0287440169
41.0823181097, 28.9554419851
40.9818772141, 28.9781713867
40.9966843578, 29.0851587957
41.0971256157, 28.6080806058
41.0481836382, 28.8069990351
41.0220414064, 29.0419737593
40.9797465289, 28.7500167287
41.0021517824, 29.0491820494
40.9804788268, 28.6103056151
41.0630162561, 29.0131500034
41.0711710317, 29.0009179499
41.09231202, 29.0025236151
41.1381222413, 28.7115064237
41.0958526291, 28.6591598632
41.0897330817, 28.6996633665
41.1469146541, 29.1646588115
41.006013984, 29.0018630904
41.1010169627, 29.0020548936
41.0418311631, 28.8757007438
41.1125784468, 29.0646569959
41.1344498853, 29.1371037975
40.986507708, 29.1678798006
41.1493316293, 29.1549948173
41.0873088817, 28.6495169916
40.9829898836, 28.8276389078
41.0976553286, 28.7687368161
41.1424429289, 28.9168837535
41.0418502408, 28.6531564393
41.0390074671, 29.1177996505
41.0946689208, 29.0345003394
41.13434745, 29.0021208691
41.0088052012, 29.1456350645
41.0024952321, 28.7726787221
41.0721230223, 28.6513348899
41.0527043893, 28.6971765309
41.0147694246, 28.9314452701
41.0991109082, 29.1668036141
40.9941693892, 29.0246567106
41.0241924787, 28.8047073603
41.0754796802, 29.1699120166
41.0553246534, 29.1488142413
41.0438095192, 28.8843820055
41.0706228803, 28.6224086872
41.0479753328, 28.6395425175
41.0996110111, 29.1458561803
41.0865405255, 28.7662689019
41.0950716492, 28.7763710712
41.0389353259, 28.8454289747
41.1060624134, 28.7011234952
41.0521984808, 28.7420964639
40.9803172685, 28.6420477308
41.1044681945, 28.6411172588
41.0724540238, 29.089810929
41.040077886, 28.6711267545
41.0266696725, 28.7012893925
41.1380689648, 28.7426303032
40.9864058279, 28.9142217851
41.0679578228, 29.1834070892
41.0079595417, 28.9402882372
41.0980818874, 28.6520296852
41.1184791127, 29.0994348889
41.150953063, 28.8884531633
41.0576156808, 29.1043916951
41.0964718176, 28.7621378434
41.0481623314, 28.7663398474
41.1459316737, 28.6502010226
41.1274038462, 29.0313137501
40.9960373929, 28.8933527313
