lat, long
41.0458700924, 28.8627148105
41.0810362039, 28.7498392427
41.0627734558, 29.1004425487
41.0936024908, 28.6171743519
41.1452422316, 28.8688005613
41.096587835, 29.1432967668
41.0240839478, 28.6765800812
41.1374676485, 28.7311045503
41.122455822, 29.0639908212
41.0255241133, 29.1389735234
40.9923111662, 29.1455761408
41.1479938925, 28.9801355705
40.9887301589, 28.6309875971
41.1015672416, 29.1405363022
41.1358781685, 29.0605283513
41.0155543338, 28.8731578518
41.1336428527, 29.0880461243
41.0817884043, 29.1054323723
41.0258727722, 29.0418280518
41.0467850848, 29.1031035026
41.0599967585, 28.7800462401
41.0490822664, 28.9304957319
41.1002069087, 28.8498756814
41.115129606, 28.9515360733
41.0662001437, 28.8455411061
41.0429162495, 28.7751993727
41.1027882759, 28.9524001092
41.072617153, 29.0051796141
41.0345646995, 29.0182649113
41.0834487022, 28.9573918716
41.1487743144, 28.6160300566
41.1375852262, 29.0011033331
41.129429209, 28.9902171156
41.0424052248, 28.806219332
41.027292203, 28.7182630218
41.0126062442, 28.9979036433
41.1344264056, 29.1167126235
41.0896329292, 28.9446944522
40.9994280578, 28.9293274016
41.0111230996, 28.9409328872
40.9803512678, 28.7438515767
41.041998493, 28.8453889049
41.0542566846, 29.0887340598
40.9955489024, 29.0567739566
41.1010835038, 28.9339557812
41.135837649, 29.0030302277
41.1081522053, 28.895800085
41.1393770913, 28.7343257802
41.097184008, 29.0887242885
41.1140187481, 29.1656476514
41.0956726601, 28.6983088581
41.0461068578, 29.0338114394
41.1241645652, 28.9873828456
41.0752050954, 28.6127041905
41.0393701416, 28.7714332198
41.138747988, 28.6330313957
41.137533954, 29.0500950928
41.0409767463, 28.7498156743
41.0460449613, 28.9034535342
40.9795497947, 29.0833858032
41.1199401198, 28.7355888904
41.005318982, 29.0147751207
41.094385141, 29.0033838763
41.0911709558, 29.1546651767
41.0351402525, 29.1749727381
41.0513584179, 29.0954533785
41.0383566239, 28.6647616372
41.1512583639, 28.7649845914
41.0390100291, 29.0529256893
41.0652509586, 28.7868972915
41.1472966529, 29.0265464839
41.0185562222, 28.9954559719
40.9792282524, 28.9447863514
41.1376328633, 29.1360390344
41.114046077, 29.0784556094
41.1280200956, 28.8793696796
41.0616950037, 28.8835173276
41.0434125667, 28.6628306573
41.1444974392, 28.6138520065
40.9999327232, 28.9737072611
41.0343846409, 28.6668418355
41.1274687069, 28.7011121531
41.0818715193, 28.8098375227
41.0115316216, 29.0276336106
41.0182582387, 28.7267606184
40.9907309716, 29.0304678223
41.112132798, 29.0562185506
41.0159779091, 28.8514126163
41.0516263705, 29.0156639853
41.071513612, 28.8361897503
40.994924364, 28.7545207087
40.9899618534, 29.0862927646
41.0603540273, 28.9015452465
41.0786119905, 29.0606686244
41.1257183596, 29.105343508
41.0276501203, 28.7811628329
41.1458064564, 28.7159156064
41.0105690537, 28.7043256164
41.1088847128, 28.7708480632
41.1022421033, 28.9843024328
