lat, long
41.0376098675, 28.7332887353
41.0438983339, 28.6274692965
41.0416036162, 28.6792349407
41.0738456877, 29.109372879
41.1246244331, 29.0457245568
41.0212542769, 28.8813328799
41.1188623903, 29.1259988262
41.0726420216, 28.8164357838
41.1276679896, 29.151745995
41.1051999763, 28.6122864775
41.1388899061, 28.6616717835
40.9984397353, 28.7656802197
41.078486831, 29.1575324179
41.0842474155, 28.7929303892
41.0793894974, 28.7634518101
41.0977025532, 29.0928278416
41.1458344828, 28.7772409422
41.0476985403, 29.0687855199
40.9913575208, 28.9973541369
41.1237125737, 28.6458067997
41.0545167088, 28.982938915
41.1097551664, 28.8981690565
41.0430134277, 29.1094404635
41.0635885099, 28.7472982053
41.0174393175, 29.0174681861
41.0646310935, 29.0541961794
41.1398530382, 28.9772682442
40.9883654132, 28.6251621794
40.9974137987, 28.6825104581
41.1323050242, 28.8050020646
41.1232233303, 29.1571320819
41.0259718239, 29.1604149192
41.1184375309, 29.1258600088
41.0189843344, 29.1738658947
41.094907402, 29.1715482481
41.1519256611, 28.8375896302
41.0022904638, 29.0846555571
41.0811672032, 29.02742769
41.0996422496, 29.1601257075
41.0463036505, 28.9659223294
41.0596796178, 28.8829000504
40.9953606688, 28.6590204117
41.1058250769, 28.7732158557
41.0034307735, 28.9117026955
41.1284599961, 29.1769089219
41.0698539038, 28.9989487609
41.0194521534, 29.0809832887
41.1115748618, 28.8869769257
41.1271932971, 28.8242873965
40.9969402105, 28.6427260597
41.0764374493, 28.7475337038
41.030121393, 29.1213067711
41.0350395528, 28.73515732
41.0490191415, 29.109422074
41.1161704401, 29.1601793904
41.0404257572, 28.9731097523
41.0913983902, 28.8124890171
41.0652541094, 29.0738985861
41.0021350746, 28.7028774998
41.0207151067, 28.9273042598
41.1115633457, 28.9253863752
41.0926143931, 28.7973065175
41.0404908106, 28.6654327859
41.141019321, 28.999181462
40.9949829776, 28.6396295671
41.0462003511, 29.0466442392
40.9886313426, 29.162494412
41.1482849895, 28.9528902934
41.0772186646, 29.1790080265
40.9863692204, 29.0250051821
40.9850254805, 29.0390038532
41.0813488454, 29.0941892315
41.0877550402, 28.971121932
41.1425227843, 28.8988361845
41.034126685, 28.9526860353
41.0455173442, 29.1425576066
41.0296226393, 28.9863973097
41.0069262086, 28.8819900944
41.020271127, 28.7200888246
40.998770359, 28.9021962507
41.1336699178, 28.6552820424
41.0974743606, 28.9846189138
41.0191922512, 28.7411164423
41.0668217923, 28.664140918
41.0684485691, 28.8611130605
41.1071716504, 29.159618879
41.004825345, 28.7825377705
41.1216880204, 28.8601379256
41.1403959923, 28.899760069
41.1186487314, 29.1327832109
41.0007464832, 28.635426035
41.0284387285, 29.1263746087
40.9938899408, 28.9401739105
41.1506476804, 29.0671499062
40.9981748439, 28.7756188572
41.098101216, 29.1662835906
41.026905357, 28.692350568
40.9854483985, 28.6624652207
41.1366131183, 29.0030078395
41.0511734118, 28.8760405271
