lat, long
40.9987257758, 29.01936751
41.0162144919, 29.1137162783
41.1175007272, 28.9736601187
40.9968374611, 29.0015469546
41.0770168424, 28.7400613585
40.9903003505, 29.1825333699
41.0626082668, 29.0547248883
41.0978293857, 28.882183995
41.1225988211, 28.6209918199
41.004473712, 28.7001824308
41.1196440954, 29.0633196574
41.1161702047, 29.1055683691
41.1215280784, 28.7287348009
41.1173369501, 28.7826646483
41.1449891539, 28.7104925003
41.0386521668, 29.0958367672
41.1308126778, 28.7416782167
41.0882438127, 28.7789033578
41.0657517233, 28.6223608866
41.0329542094, 29.1799919441
41.1392265308, 28.9556226168
41.1186727589, 28.7156983072
41.0035645153, 28.9196264926
41.0221220355, 29.0841423014
41.0569445059, 28.7365486605
41.0437710659, 28.7763937362
41.0617255211, 29.0861376068
41.1478145215, 28.8614204177
41.1077116019, 28.7641737831
41.0416249628, 28.9943845752
40.9803061016, 28.768338635
41.0343877631, 28.7735337512
40.9934434456, 29.1446617744
41.0971818452, 29.1334617742
40.9936614196, 28.8636614937
41.0376531581, 28.8953419374
41.012589059, 28.7054141889
41.1333952881, 28.8123140741
40.9873744795, 28.6698758433
41.1194744193, 28.9966372183
41.1311551448, 28.817574097
41.0599027367, 28.7711631588
41.0645113527, 28.6578334446
41.142741837, 28.9723495203
41.1356770343, 28.9918008912
41.1323719702, 29.0964905844
41.0381877064, 28.8393636794
41.0092082205, 29.074908495
41.084028138, 28.6896635806
41.1124154126, 29.0936679824
41.122385852, 28.9561691396
41.0724632591, 28.6198422903
41.0168817296, 28.9986579832
41.1274680741, 28.7880384491
41.1154417212, 28.837007813
41.0215231698, 29.1057752717
41.1013386682, 29.1025557155
40.983931494, 29.10162913
41.0685445613, 28.9428851826
41.0105546414, 29.1508181235
41.1442270075, 28.7074013241
41.1230911194, 28.773147459
41.0516851194, 28.8521975516
41.1380457807, 28.9273905867
41.1272492875, 28.7587946161
41.0156386876, 29.1821806828
41.0392144807, 28.7228420908
41.145576473, 28.6709051248
41.147998156, 28.6210106423
41.0013375703, 29.1154251299
41.0542303657, 28.6379099084
41.0738314031, 29.0463655232
41.0288858294, 28.886664379
41.0133469846, 28.6868139057
41.0275616974, 29.0726712133
41.1204424569, 28.8643678068
41.0214222245, 28.9748101181
41.1359942749, 28.919094631
41.1265680021, 29.1383332283
41.0048210868, 28.7230643168
41.1258919004, 28.6821128434
40.9978899955, 28.7196823414
41.1445738059, 28.6817209951
41.0152248064, 28.8326013568
41.1138028199, 29.1709439042
41.1492394677, 29.119514658
41.0472018176, 29.1744823129
41.0392139651, 28.9989985363
41.0884738427, 28.882983182
40.9938080956, 28.6303845391
40.9930505831, 28.9097170376
41.1421230485, 29.1099365081
41.0106993066, 29.0784068178
41.1140059688, 28.8343330737
41.1347226892, 28.6764285709
41.0833028171, 28.7747359129
41.0419730337, 28.9478491862
41.0531804651, 28.737529928
41.0168944084, 28.6623639791
41.0281305454, 29.0670859516
