lat, long
-34.6707480808, -58.4040469418
-34.6545528844, -58.455919329
-34.5934299686, -58.4656989941
-34.6731480577, -58.5175361784
-34.694828049, -58.432930855
-34.5897370563, -58.4177862244
-34.5985669949, -58.4165632714
-34.6473440202, -58.4872127856
-34.5413104266, -58.3605244498
-34.6204087539, -58.3813650418
-34.5389205194, -58.4569535844
-34.6359451409, -58.379924812
-34.6305657833, -58.4369169456
-34.7050019733, -58.5154417171
-34.700224859, -58.3959599714
-34.5618007212, -58.3522859245
-34.6482549272, -58.3918435078
-34.6397069564, -58.3967559372
-34.6813734856, -58.4595317725
-34.5931264415, -58.4867215118
-34.6555833986, -58.4524986683
-34.6757281224, -58.5049337974
-34.5716843675, -58.4960594345
-34.6224006586, -58.3484053208
-34.6857194655, -58.4401747876
-34.6985868891, -58.4324676993
-34.5266709508, -58.3387297095
-34.5974258365, -58.4710215778
-34.5734611307, -58.4518903802
-34.6775210763, -58.3382704033
-34.5760043415, -58.4851734402
-34.5412652426, -58.3712860709
-34.6426698128, -58.3513401744
-34.6783627499, -58.4977668193
-34.6784083689, -58.5116953499
-34.6994375792, -58.4483728598
-34.575433335, -58.4536311275
-34.5983857218, -58.3865748457
-34.6498241424, -58.3392989432
-34.6241343989, -58.5226988697
-34.6687760124, -58.3741462473
-34.5712002239, -58.4539411117
-34.5330426769, -58.4556801511
-34.7045716406, -58.5184103938
-34.6569423403, -58.4878664991
-34.6633066935, -58.4360635731
-34.5530841717, -58.4247519747
-34.5444954453, -58.4040097887
-34.7022740096, -58.4086140393
-34.5522217648, -58.4823809614
-34.6409615554, -58.3892691509
-34.5857538543, -58.4253396171
-34.6703209947, -58.5237869969
-34.6698751768, -58.3803303054
-34.656266415, -58.4171606775
-34.5477833632, -58.4344186931
-34.7039032587, -58.404113228
-34.5848699548, -58.3513271607
-34.6791889947, -58.4813886455
-34.5609109118, -58.4046479944
-34.6168656694, -58.4571788096
-34.5266974148, -58.4124991971
-34.697600919, -58.3861021167
-34.6064880098, -58.3622563142
-34.6159708191, -58.4130976453
-34.5904867491, -58.4330148343
-34.6617810904, -58.4262954487
-34.623144576, -58.4972190276
-34.5485150343, -58.4148733507
-34.660088227, -58.4163117476
-34.603361776, -58.4995459718
-34.5656589746, -58.471625354
-34.5655890983, -58.3820903195
-34.5997131208, -58.4027248285
-34.6885917213, -58.3751341311
-34.6381438879, -58.4634673718
-34.6803990621, -58.5092631307
-34.5314638039, -58.3448078364
-34.7048267992, -58.4727433114
-34.5978480215, -58.4220635547
-34.5994544388, -58.3567956596
-34.6550642547, -58.4923493422
-34.6674948827, -58.4013414087
-34.6641951396, -58.4439861688
-34.5568567898, -58.4132740288
-34.6824360538, -58.5246260999
-34.5590880673, -58.4706549933
-34.6067116848, -58.3718844374
-34.5401736589, -58.5123282353
-34.6077932903, -58.5052167367
-34.6770114555, -58.3624061533
-34.6418662703, -58.3627039668
-34.610153168, -58.487434226
-34.6836523706, -58.4765532899
-34.6392593774, -58.3393663339
-34.6177530194, -58.359548839
-34.6736344132, -58.3775373993
-34.6717369744, -58.4396539812
-34.6488557324, -58.5070167278
-34.5310243668, -58.384613235
