lat, long
-34.5383779452, -58.3582284998
-34.5439049581, -58.4703762828
-34.6567836185, -58.4290428834
-34.564293432, -58.4854710539
-34.5359758124, -58.4640675336
-34.6603766625, -58.3899025219
-34.5837341836, -58.4036415166
-34.527281056, -58.3781399593
-34.6719623146, -58.4660320719
-34.6394397585, -58.4940169695
-34.6187427003, -58.3516342185
-34.6550964347, -58.5222660822
-34.5779799606, -58.3374104355
-34.6542029778, -58.4933802536
-34.6722644275, -58.4904065796
-34.6270197565, -58.5047147848
-34.5609839105, -58.5132504514
-34.5965802066, -58.4125794521
-34.5803263928, -58.4723731702
-34.6980439411, -58.4965543206
-34.6089208665, -58.4753944572
-34.6651183382, -58.5034641669
-34.5655300786, -58.4352230725
-34.5325815838, -58.446846333
-34.6495183172, -58.4956999506
-34.6885733093, -58.4661072191
-34.6382370141, -58.5166500748
-34.6645749273, -58.3782854236
-34.6144305523, -58.4097213002
-34.6074993323, -58.5027360755
-34.5962355813, -58.401850666
-34.6667354421, -58.5209500304
-34.6947075296, -58.3878322201
-34.6741118248, -58.4096554027
-34.5531047512, -58.5154221099
-34.608928843, -58.4997645016
-34.5620048229, -58.4400286332
-34.693686134, -58.3568249109
-34.610129945, -58.4430455794
-34.6258035182, -58.4469952519
-34.5732569538, -58.4862551118
-34.5781983564, -58.3967273702
-34.5905867989, -58.375578212
-34.614877666, -58.442385016
-34.6581076612, -58.3582719964
-34.6300001549, -58.3504055992
-34.5515998892, -58.3530142846
-34.6796691867, -58.3614925354
-34.6150890251, -58.4734567704
-34.6764305312, -58.3705706856
-34.5431603044, -58.3442292052
-34.6303722481, -58.4263791645
-34.5841580522, -58.3943505463
-34.5736487383, -58.4513217843
-34.6243217016, -58.4968731888
-34.6503813285, -58.4746136411
-34.5832988387, -58.3815825694
-34.645957823, -58.3372628513
-34.588648205, -58.3402665251
-34.5669054784, -58.3500898759
-34.6909613528, -58.4740838808
-34.5885649677, -58.4512848006
-34.527699786, -58.5244594497
-34.6633166443, -58.3722755218
-34.5323320912, -58.462962355
-34.6854928817, -58.4159251401
-34.5839792142, -58.3432002101
-34.679924812, -58.4387082981
-34.6621557393, -58.4528985667
-34.5434135845, -58.4844222239
-34.6291782487, -58.3998426236
-34.5804859641, -58.4973547311
-34.6740411066, -58.4151782786
-34.6075322458, -58.3756875692
-34.6781043808, -58.3399229953
-34.6755124558, -58.5075213308
-34.6337011123, -58.4279673955
-34.6501473573, -58.3354950667
-34.63471808, -58.3808409627
-34.5413989717, -58.4992771404
-34.65538256, -58.3810867491
-34.6377513754, -58.3367612723
-34.6215576693, -58.4889149376
-34.6214386364, -58.4264844533
-34.7015084891, -58.4265235634
-34.6314943837, -58.4458190729
-34.588827027, -58.3778648632
-34.6424165773, -58.4403401681
-34.5409990985, -58.3614477425
-34.5677156837, -58.4241694462
-34.6908392906, -58.5010794848
-34.6304558073, -58.3414218009
-34.5873344379, -58.3778620313
-34.527348222, -58.4372340733
-34.6896902009, -58.408743301
-34.6897065525, -58.3582868505
-34.5588499169, -58.4831091673
-34.6189219648, -58.4402610306
-34.694171848, -58.4818852637
-34.6401894211, -58.3712844444
