lat, long
-34.547771084, -58.3609686681
-34.5286113295, -58.5204508356
-34.6055271796, -58.4983989073
-34.6745048346, -58.4791958651
-34.5350862306, -58.4922822318
-34.6521634388, -58.3778025818
-34.5513210352, -58.5033439017
-34.6847274031, -58.3866966921
-34.5660326228, -58.4772849333
-34.5922856658, -58.4032233923
-34.5347773513, -58.4831696918
-34.690030186, -58.4989537648
-34.6839175881, -58.3799662171
-34.6564952769, -58.5262277697
-34.6300617856, -58.4918680117
-34.5273633655, -58.5192578231
-34.5803015333, -58.4365184642
-34.6239410197, -58.4373055817
-34.5436461344, -58.5037903628
-34.6755223759, -58.4137470154
-34.5948053424, -58.5175799617
-34.622625306, -58.4683343398
-34.6084874819, -58.468988321
-34.6972273249, -58.4061265081
-34.6531751905, -58.3672050997
-34.6066757484, -58.500034968
-34.5347144513, -58.4101415956
-34.6819396125, -58.3505350839
-34.5485954894, -58.3720545873
-34.5478750531, -58.4529371774
-34.5660819952, -58.5242702417
-34.5570661507, -58.4668181853
-34.579573956, -58.3751674666
-34.5740396793, -58.5031249843
-34.6415401613, -58.4091679779
-34.5787027222, -58.5081870844
-34.5343343515, -58.5073413496
-34.5606746341, -58.412420803
-34.5930771142, -58.5312143954
-34.5757535042, -58.4726873784
-34.6757835732, -58.3846609967
-34.6274220039, -58.5024945539
-34.6354766679, -58.4330643143
-34.5786465644, -58.5123235753
-34.5701481659, -58.4124855954
-34.6233009203, -58.467892649
-34.6868977079, -58.3620038982
-34.6374427286, -58.3885698399
-34.6466359584, -58.3658944284
-34.5937021076, -58.3916894806
-34.6470177136, -58.481829821
-34.5462118673, -58.4763769174
-34.5715799032, -58.4865603361
-34.5398791219, -58.4444250976
-34.6167567833, -58.3700949631
-34.6433156017, -58.5173396256
-34.6242845121, -58.4591164014
-34.5600093785, -58.3754079663
-34.5499065663, -58.4265567604
-34.6701192491, -58.5099780437
-34.6553857006, -58.4798981093
-34.5839045254, -58.4592516947
-34.6214475317, -58.5052519632
-34.5481241083, -58.457466383
-34.6595886876, -58.4316347187
-34.6244137438, -58.5136458073
-34.6095303199, -58.3568209666
-34.6906434525, -58.4474165852
-34.589748073, -58.3741279013
-34.6174226324, -58.4421493444
-34.6215332315, -58.5252639498
-34.5812039305, -58.480116834
-34.6915938688, -58.5024267027
-34.5888461468, -58.4611411152
-34.6849462881, -58.5001920588
-34.6900149037, -58.3567190391
-34.5341350504, -58.4041812851
-34.5746647584, -58.5045132663
-34.5419459552, -58.5164557464
-34.5692271543, -58.4903630696
-34.5410575169, -58.4281987908
-34.6238409674, -58.4299061009
-34.6192661042, -58.4260576057
-34.6630003903, -58.4613294211
-34.6707835675, -58.4544365931
-34.5772916624, -58.3655724235
-34.58952226, -58.5093308726
-34.6573851047, -58.4107885637
-34.6731171038, -58.4550959843
-34.6842930937, -58.4009487006
-34.6940844122, -58.4687421922
-34.5544597661, -58.4385877186
-34.632901797, -58.4565679448
-34.6699649756, -58.4955374828
-34.5265906105, -58.4567751525
-34.6712513628, -58.4022716891
-34.6020936648, -58.3353186826
-34.5471428467, -58.3819764284
-34.6623327806, -58.5234298347
-34.5827738615, -58.5191566367
