lat, long
-34.6065053493, -58.4730389969
-34.6467686789, -58.3620038348
-34.5383873298, -58.5205071615
-34.5663442478, -58.5093131788
-34.6674683846, -58.3425971898
-34.6907502796, -58.3899287179
-34.5583286511, -58.4794894437
-34.6752236281, -58.4651309565
-34.5978615956, -58.4217351394
-34.6033023073, -58.4798233543
-34.6102727298, -58.3500537967
-34.5708540031, -58.5069694579
-34.6086245353, -58.3990417302
-34.6281337993, -58.3568037852
-34.5435921553, -58.4003590144
-34.6259049526, -58.4018586491
-34.6366781928, -58.5196131236
-34.5608663265, -58.4379838673
-34.5851499767, -58.3436427414
-34.609371281, -58.4029381122
-34.6467596715, -58.5080928509
-34.5712250639, -58.5222728501
-34.6817686348, -58.3885770603
-34.6221619652, -58.429196858
-34.6758999237, -58.508996696
-34.5430227403, -58.3748823131
-34.6244770201, -58.3787029208
-34.5375715385, -58.4849615614
-34.5555997508, -58.3980864448
-34.6449560015, -58.4706108534
-34.650395173, -58.3430719362
-34.560473127, -58.4805895149
-34.614896626, -58.5061289964
-34.6148887863, -58.4400432391
-34.5882827668, -58.3694481695
-34.6718933332, -58.4690874743
-34.6288646818, -58.4163707978
-34.543011657, -58.4872646181
-34.5469814338, -58.4426157572
-34.5506282817, -58.4542822659
-34.5863338912, -58.5062416653
-34.674151942, -58.4237165802
-34.6040581859, -58.5204719659
-34.5369431146, -58.4212393306
-34.6735549459, -58.4964416018
-34.6937025548, -58.4497225142
-34.5876082176, -58.4099557099
-34.6701039353, -58.362147555
-34.5943504971, -58.4507842674
-34.6029211193, -58.5098900246
-34.5884276707, -58.4824445697
-34.6792842848, -58.3829943552
-34.5354990008, -58.3891653308
-34.5396611959, -58.5127102056
-34.5898985415, -58.4804146458
-34.5402047917, -58.4336777225
-34.6052625083, -58.4335549016
-34.5647080776, -58.4243415457
-34.6252084874, -58.4241358157
-34.5593234314, -58.3472544166
-34.639649199, -58.4818905445
-34.5978365041, -58.5309389368
-34.5580830775, -58.4805701714
-34.6875574657, -58.5239170356
-34.5363472131, -58.4176748702
-34.6729640123, -58.3847692478
-34.5667312448, -58.447932184
-34.5987869953, -58.4355691807
-34.5607678842, -58.4879039547
-34.5944323369, -58.4272294569
-34.6954983394, -58.4315119095
-34.6231307678, -58.355768475
-34.6991852394, -58.383317398
-34.5525871476, -58.4270975156
-34.6586994898, -58.419860353
-34.5520539453, -58.391839876
-34.6229625821, -58.3490850031
-34.6720419186, -58.3402221294
-34.5651680232, -58.4803138965
-34.5996088133, -58.4639724594
-34.5357806253, -58.3658163739
-34.628708514, -58.4873939358
-34.5591296691, -58.4027804973
-34.57865514, -58.3672476989
-34.6944331604, -58.4804784289
-34.5941538271, -58.5117371011
-34.5704269969, -58.5053585063
-34.6226340828, -58.3735822647
-34.6118654616, -58.4584965876
-34.5368482026, -58.4329294629
-34.5521597819, -58.4401483711
-34.6192883227, -58.4765982389
-34.6003545566, -58.3621635919
-34.6749147203, -58.392494439
-34.6227589728, -58.4452041547
-34.6101049903, -58.3933882711
-34.5773930424, -58.3601171809
-34.5679531059, -58.4696612988
-34.5695518725, -58.476191748
-34.5871348072, -58.3691535641
