lat, long
-34.6475441687, -58.4049537715
-34.600147773, -58.4157100797
-34.6981048728, -58.4154593156
-34.6503429929, -58.372800288
-34.5739389274, -58.4894978712
-34.6137622876, -58.4972922933
-34.5781428188, -58.431174824
-34.5918816602, -58.3609540517
-34.5872814099, -58.498962405
-34.6349219452, -58.4817403698
-34.5687173304, -58.4325552476
-34.6688503873, -58.4541898239
-34.6489399619, -58.3879990323
-34.6599722756, -58.5177850374
-34.6426492588, -58.4898510238
-34.6806172221, -58.3981711595
-34.6863528305, -58.4179204394
-34.6352924997, -58.4182901429
-34.6968752528, -58.4952279689
-34.59856256, -58.5021795491
-34.5630375232, -58.5210118331
-34.6628022179, -58.3944440534
-34.5284905262, -58.4388837957
-34.6751943236, -58.47057921
-34.6115877106, -58.4354376947
-34.6968944306, -58.3751283668
-34.7024436456, -58.450966564
-34.6076752138, -58.4467685333
-34.6627341571, -58.4079490438
-34.6727389624, -58.3666044883
-34.5300042369, -58.3740964092
-34.6901583147, -58.4104704492
-34.5823261054, -58.3572708541
-34.655010348, -58.3822200993
-34.6746771522, -58.3917791894
-34.6081207914, -58.5047470345
-34.6148180702, -58.4123502031
-34.5500313642, -58.3648159191
-34.5499778165, -58.5003219468
-34.6719144725, -58.3501641929
-34.6909061309, -58.5224715374
-34.594459022, -58.4453098145
-34.6151439555, -58.5042283703
-34.6250984112, -58.4652287612
-34.5478388754, -58.3516775113
-34.6451834687, -58.4042827761
-34.7005899938, -58.4476251018
-34.5265774545, -58.3689089812
-34.5736861252, -58.4394500737
-34.6097468969, -58.4182210726
-34.6117386505, -58.4335249211
-34.6829637985, -58.357104538
-34.5608256341, -58.4847116968
-34.5593046244, -58.4542824567
-34.5512374415, -58.4727336032
-34.6597365175, -58.4609108306
-34.6419395213, -58.4370762381
-34.6162603595, -58.4597892788
-34.5986835804, -58.4178241065
-34.61947047, -58.3797519098
-34.5710983813, -58.399948681
-34.6748317473, -58.5084583161
-34.5776118791, -58.4851626225
-34.5596581476, -58.5196086762
-34.5665897549, -58.4790691012
-34.635807084, -58.3409994044
-34.5572607127, -58.3540231932
-34.584776426, -58.4448714127
-34.5705858027, -58.3558276048
-34.5368417972, -58.3438059888
-34.6485510207, -58.4803059418
-34.5848632012, -58.3722061895
-34.5277693387, -58.4234237465
-34.6804407853, -58.3857490036
-34.530806453, -58.4679027388
-34.6649719631, -58.3798300075
-34.6888290697, -58.4555322946
-34.5454676588, -58.4573631958
-34.6747072805, -58.4023989615
-34.6024670821, -58.4238954847
-34.5983769789, -58.4843544109
-34.5443577055, -58.4975390761
-34.5875701153, -58.4421940505
-34.5459560988, -58.3516487354
-34.6289700231, -58.5190108619
-34.5781616232, -58.3663292598
-34.6257190041, -58.5233405519
-34.5909177347, -58.5236512551
-34.6808822511, -58.4620857379
-34.6510442229, -58.4067427222
-34.5515175923, -58.5273596225
-34.6678190478, -58.3825414556
-34.6346966017, -58.5061274329
-34.5864276654, -58.5176611956
-34.6112434977, -58.3794154279
-34.6547807737, -58.3999143194
-34.6960122371, -58.3495111813
-34.5268722005, -58.4878059182
-34.7054129268, -58.4475923472
-34.7026592909, -58.4671163378
