lat, long
48.8399572373, 2.38219654848
48.834853159, 2.32269511988
48.8293599003, 2.32814629822
48.8488119744, 2.33570646047
48.8473015887, 2.33777825417
48.8349562804, 2.27704820426
48.8832963061, 2.31280921611
48.8533397979, 2.26076749315
48.872848345, 2.37784655291
48.9021260057, 2.32329305399
48.8562860418, 2.28406109395
48.8214794821, 2.29181858746
48.8300550317, 2.3901518031
48.8793720171, 2.31262945393
48.8491926678, 2.32243315359
48.8478794996, 2.27244281485
48.8368442687, 2.35967902406
48.8796824992, 2.3121894128
48.8901454321, 2.29237972513
48.8668099221, 2.38902827704
48.8864936864, 2.37234752822
48.8501441595, 2.33205653922
48.8523699594, 2.26838271993
48.8998402044, 2.30557316524
48.8998967239, 2.28854278448
48.8435811975, 2.34007111161
48.8445968884, 2.31608797034
48.8338234744, 2.34795356181
48.8828117414, 2.34940359626
48.8838171613, 2.26023303742
48.8915734455, 2.38179533452
48.8265374363, 2.34448222282
48.8608834117, 2.38886800674
48.8686687068, 2.3801344814
48.820009942, 2.39490797292
48.8595248109, 2.29235118868
48.8619339968, 2.36995859267
48.8707494477, 2.37893175333
48.8669738864, 2.38253961851
48.8360823343, 2.34223034258
48.8199253866, 2.31414454611
48.8240730257, 2.32595134811
48.8397520228, 2.32259792962
48.8364590561, 2.27774320405
48.8637256254, 2.31789700264
48.8489513057, 2.35170477115
48.8584358763, 2.39366950178
48.8377510187, 2.33138330888
48.8675946359, 2.32432098599
48.8229503254, 2.34091130436
48.8630703239, 2.33739327416
48.8783347777, 2.38285461577
48.8732673534, 2.33835304664
48.869777561, 2.37605953297
48.9013708973, 2.32558442954
48.8328034248, 2.36762373897
48.8883004929, 2.39884250727
48.8263389195, 2.26119397375
48.8670840956, 2.38692462397
48.868226415, 2.32790357785
48.8579507981, 2.31426253831
48.8320110243, 2.3662850742
48.8520992618, 2.40721836101
48.8862568288, 2.26996205825
48.868278612, 2.29479915947
48.8408819363, 2.33142093523
48.8523062782, 2.27771246143
48.8620105396, 2.31445898185
48.8802156892, 2.37629800873
48.8392637505, 2.26584727416
48.8203320714, 2.38534374202
48.8976158072, 2.28190694953
48.8733647075, 2.32487653156
48.8414198468, 2.3957661303
48.8608187916, 2.35697252145
48.8528399882, 2.37217148424
48.8318849945, 2.32812914359
48.892478719, 2.25440943054
48.8286633876, 2.27181337553
48.8859963179, 2.40332184366
48.8252098614, 2.31048414175
48.8804052384, 2.27087927486
48.8221879513, 2.27084478179
48.8535831924, 2.27228776082
48.8524170823, 2.26019024207
48.8593730165, 2.28678241038
48.8533104961, 2.31026983431
48.8695737078, 2.26783969625
48.8839871033, 2.32573509835
48.8240668172, 2.28898178453
48.8301340743, 2.33120049243
48.8306577708, 2.34136894564
48.8790651318, 2.26253181738
48.8742497923, 2.35413650621
48.8397835106, 2.28067600399
48.8932559038, 2.33098976732
48.8825884811, 2.27826283718
48.8861610367, 2.37042735572
48.8662501842, 2.39219831861
48.8927543928, 2.40074766987
