7.2629,5.4123
7.4088,5.0718
7.359,4.8946
8.347,4.7772
7.8223,4.2037
7.7819,5.2539
8.4557,4.704
8.2822,4.8851
7.2583,3.4724
8.5907,4.2471
8.8853,5.5283
7.9419,4.2588
8.3721,5.3857
9.5961,4.3506
7.7692,5.1514
8.3505,4.0993
6.1387,3.8614
6.9181,5.1899
7.5533,4.0721
7.8589,4.6362
8.0772,4.8498
6.9247,5.3279
8.5104,4.2891
6.8699,5.4792
7.4333,4.6657
8.456,4.8198
10,6.0546
7.2583,5.4842
7.7135,4.1691
7.7134,4.8809
7.7379,5.228
8.7266,4.6953
7.5365,4.8991
9.2604,5.1871
8.9028,3.9812
9.041,4.0065
8.4829,5.8314
7.7159,4.5342
7.9551,6.0977
8.2947,4.4145
8.2541,4.3063
7.1402,4.6179
2.9857,8.6321
3.1421,9.1336
4.2542,9.1849
3.7577,8.7956
3.0262,8.4481
3.9323,8.3027
3.7955,10
2.9305,9.3465
4.0259,7.9535
3.2558,9.1935
2.8397,7.6382
2.9936,8.3305
2.5544,9.2485
2.8655,8.5745
3.7005,8.0271
3.4264,8.4937
3.6631,8.5466
2.5488,8.1383
2.2903,8.4569
2.7179,9.0075
2.2791,9.187
2.4039,8.6473
1.9902,8.9714
1.9532,9.5218
4.2267,9.1305
2.5046,8.9955
1.3681,8.9125
2.0822,8.7611
2.8095,9.0665
2.3748,9.1468
1.5666,9.4622
1.92,8.8242
1.7255,7.9366
2.8587,9.0834
3.496,8.698
1.712,8.2012
2.4226,9.7479
2.5724,9.2949
2.1924,9.7211
2.9858,8.1561
1.5722,9.1064
4.0796,8.8814
1.7206,8.6773
3.1762,9.2938
2.6724,8.9422
2.2913,9.2361
0.98382,0.53249
2.3558,0.5607
0,1.0408
2.9181,0.59751
2.9597,0.68579
1.4346,0.28348
2.1157,0.63554
1.2613,0
2.7971,0.73141
2.7714,0.82313
2.3204,0.29396
1.6997,1.1659
3.4363,1.5881
3.5551,2.4834
3.95,0
7.8945,5.0967
8.542,8.3943
9.5776,7.3207
9.3504,6.4195
9.0253,6.8713
8.1392,7.0509
8.7781,5.7559
9.3115,9.0809
8.1972,6.1776
