3.9489,6.6161
4.1145,6.9297
3.9754,6.6918
3.9305,6.7948
8.9483,0.12097
9.2482,0.15646
9.0686,0.53534
9.006,0.22423
8.9747,0.32663
9.1761,0.33613
8.7486,0.21303
9.2884,0.5297
9.0304,0.52419
8.9644,0.076201
9.0949,0
3.4468,7.4151
3.5678,7.155
3.5993,7.2911
2.8524,7.049
3.4532,7.1306
3.3229,7.175
3.5834,7.6135
3.3884,7.2326
3.1664,7.3854
3.2701,7.2436
3.4656,7.3914
3.3758,7.3783
3.1565,7.4835
2.9593,2.3518
2.9022,2.4059
3.1868,2.5446
2.9818,2.7479
3.2526,2.2955
3.1485,2.3903
3.3697,2.6692
3.0619,2.4479
2.8764,2.3296
3.0327,2.5888
9.6264,7.0932
9.8168,6.8478
10,7.0088
9.3354,6.8549
9.9715,7.0271
9.6603,6.8979
9.956,6.9678
9.7479,6.8126
9.75,6.8886
9.9345,6.8799
9.3352,6.8682
9.8981,6.7007
9.8379,6.9777
9.7415,6.9976
9.983,7.3197
5.4323,6.2772
0.0032231,1.9162
0.15518,1.8468
0.46336,2.4541
0,1.8456
0.46245,1.9604
0.44345,2.0921
0.37104,2.0054
0.049939,2.0359
0.22554,2.0306
0.51089,2.2243
0.45699,2.1277
0.0014105,2.075
0.68256,2.2451
6.5101,2.9326
6.7164,3.0947
7.0005,3.1125
6.2833,2.7849
6.7055,2.8891
7.108,2.9883
6.7864,2.8684
6.723,2.9739
6.3263,2.9125
6.9002,3.1243
7.0866,2.9346
6.9423,3.0696
6.8011,3.0476
6.8403,3.0258
7.0139,2.7243
1.7436,9.5263
1.038,9.7187
1.2966,9.9717
1.2721,9.9542
1.5959,9.5254
1.4464,9.8092
1.3381,10
1.1611,9.1664
1.4028,9.5324
1.0593,9.4037
1.3915,9.8253
1.5728,9.6422
1.1263,9.6577
1.3584,9.7722
1.2051,9.3801
1.6536,6.47
1.6896,6.5153
2.0219,6.7863
9.9715,0.21268
9.8311,0.71673
10,0.33262
9.6856,0
3.4335,4.942
3.6592,4.8102
3.1957,4.7877
1.1725,4.6343
0.88791,4.4116
1.2823,4.3507
1.1546,4.2173
0.93104,4.291
1.0846,4.2596
1.085,4.1997
1.1639,4.3103
1.1625,4.3306
1.0645,4.4513
0.83188,4.1811
1.1066,4.4952
1.0225,4.295
5.8058,5.8947
6.0725,6.3058
6.2145,5.8712
5.875,6.1741
6.3459,9.7198
6.3412,10
6.1352,9.7258
6.2637,9.8385
6.2761,9.6356
6.6172,9.8327
6.2826,9.7039
6.7233,9.9661
6.2402,9.618
6.3906,9.9219
6.3403,9.9922
6.4434,9.4844
6.311,9.7195
6.0582,9.561
6.5471,9.6238
6.1746,9.7047
6.5823,9.8956
6.2945,9.4968
8.2274,7.9535
9.0003,7.6232
8.5184,7.8008
8.4554,7.8479
8.5266,7.5439
8.6874,7.7973
8.3897,7.7988
8.6264,7.5978
8.3146,7.6756
8.6057,7.6507
