7.8003,6.534
6.8858,10
7.7318,6.6185
9.8237,8.6248
8.5625,9.9938
8.1169,5.029
8.2245,9.1107
8.9947,9.4472
7.1906,6.6413
8.0952,7.8665
6.7282,8.5054
7.2902,8.516
8.8094,8.2954
8.98,7.2863
9.1681,8.3315
6.0282,7.3338
8.5357,8.5256
7.5383,8.1861
9.647,6.7558
7.5514,8.1991
6.6859,6.6644
8.462,7.2372
8.6533,9.3697
8.8344,7.4917
7.6539,8.2661
6.4109,9.5737
8.6304,9.2821
8.0223,7.5195
9.7081,9.1961
10,8.4892
6.9892,7.7138
8.3769,8.0896
7.9978,8.8966
8.0862,7.256
8.47,8.2396
8.5719,7.4826
7.4735,7.9261
8.2072,7.0122
3.7889,5.0278
4.815,1.0391
5.1059,3.6021
2.0508,3.2454
2.1608,2.7449
2.3517,2.5515
2.1566,3.4133
3.1578,2.1142
4.5984,4.3965
2.8939,1.7217
2.948,1.8908
4.3355,2.9963
1.0135,0.76792
2.1656,3.5373
2.3231,2.5149
4.491,1.967
2.5531,1.758
2.2234,2.2695
4.6155,3.657
4.537,3.419
0,0
4.2973,2.8697
1.6125,3.3554
3.0652,2.8534
3.9854,1.4532
2.8186,2.7752
3.7396,2.6982
2.4769,2.45
3.0996,1.5508
1.9103,2.7715
4.5466,3.0601
4.1922,2.9069
5.2093,4.5899
2.2417,3.4891
1.8687,2.0564
4.9515,2.3842
4.5686,3.9797
2.3106,1.3251
3.1634,2.889
2.828,3.3688
2.6918,4.1327
4.6314,3.068
4.3583,2.6996
3.5422,4.3613
3.7102,2.546
3.4043,2.245
3.1149,2.6647
1.1596,1.8687
0.40381,2.3748
4.0435,3.6707
1.8522,2.1023
4.1935,3.0679
4.5563,3.5712
3.7851,1.8968
5.1646,1.7027
2.2736,2.7408
4.9418,2.4408
2.6002,2.8079
0.82461,4.358
3.2299,2.8509
3.0153,3.5862
2.9156,2.6516
2.1519,0
2.658,8.9186
2.9366,5.0787
1.3344,6.8472
1.7022,5.5668
2.3617,6.231
1.8998,9.5653
1.4027,5.3625
1.0035,4.3232
2.9898,5.9809
2.1661,3.9876
2.4436,3.3139
1.6966,2.6971
1.2427,8.1916
0.96298,5.4697
1.7189,7.0329
2.6509,5.2751
2.663,4.662
2.5361,6.2918
2.3006,10
2.5443,2.639
1.9183,2.5491
2.0791,3.8142
1.7638,9.0957
2.2158,5.8719
1.8187,6.7336
1.5908,5.5478
2.4197,5.8187
3.2484,8.088
3.102,7.3113
2.7245,5.8323
0,5.3296
1.9009,7.2794
1.2757,2.9998
2.1482,7.8471
1.4635,7.0024
2.1508,4.4
2.4485,7.1849
2.4027,2.6969
1.9765,5.3696
3.162,3.9658
0.78568,6.6249
8.1584,6.4723
7.497,6.7969
8.8108,6.987
6.1855,5.8645
7.8391,4.0583
10,5.6408
7.2308,4.913
6.9728,4.8985
7.8377,5.1479
6.2233,5.4295
8.2788,2.1771
7.9423,6.2835
8.2666,3.8062
8.5823,5.2797
8.2558,6.4447
7.8941,5.3094
8.6351,1.7729
6.9915,5.0827
7.2367,7.8649
7.882,4.7711
6.1794,5.5229
6.5439,3.5424
7.4451,4.9531
8.4906,6.7843
7.5486,9.327
7.6613,4.8007
8.4897,1.0609
8.4389,4.6168
6.6801,6.4984
8.4647,7.6789
7.091,5.9222
8.6536,7.5627
7.2677,4.2744
7.8362,6.3133
7.1992,3.5839
8.7461,6.0429
8.283,4.2766
8.6893,5.4761
8.0934,6.1188
7.0327,6.4364
7.4,3.8302
8.2218,8.7124
6.9071,8.3439
8.7673,6.8894
8.0533,1.9615
8.3049,4.1346
7.6148,2.1965
7.5812,2.9382
7.9687,4.8179
7.9024,6.4552
7.5206,5.0065
7.215,7.733
8.5924,4.5915
8.3758,4.3475
8.7391,5.8704
7.1718,2.3476
6.7381,7.9985
6.9217,5.9022
5.53,4.0462
4.9109,1.6957
1.7485,2.0949
2.6911,7.3971
2.8307,4.6224
0.27215,3.9916
1.6852,2.9842
6.1382,0
2.1014,5.1858
4.3685,2.9824
0,3.3592
5.001,6.698
4.7707,3.9486
2.4848,3.325
1.842,0.98312
7.2796,7.3718
7.6654,5.3293
4.7147,4.9393
6.3985,3.856
6.2088,5.6081
9.481,5.4908
1.2231,4.5546
5.8361,4.9752
2.7292,3.2183
4.5431,4.9632
8.0129,5.4894
5.1038,10
4.5646,5.1367
4.5508,5.319
5.8627,2.7371
8.3544,5.6391
2.2527,2.335
2.555,7.3941
4.8723,3.5192
5.4179,5.3436
3.5137,3.442
