0.29399,3.9013
0.35861,3.6441
0.94491,4.6292
0.60753,4.062
0,3.2995
0.51246,4.1706
0.30377,4.4041
0.8848,3.3163
0.67705,3.8138
5.9323,4.0207
4.821,1.0288
4.9025,1.1088
3.6545,0.68521
4.5906,0.93941
3.9644,0.93743
4.357,1.4074
4.0268,1.4777
4.8019,1.3975
4.384,0.91493
4.0541,0.87807
4.3772,1.418
4.6855,0.46895
4.1346,0.48654
4.1404,0.52557
4.1649,0.44118
4.2526,0.65637
3.9825,0.81887
4.4161,1.0854
4.2093,0.59065
4.2978,0
4.3153,1.0712
4.2369,1.0874
6.3237,4.6525
6.0762,4.5063
5.5833,4.8991
6.3025,4.518
6.1665,4.5599
6.3067,5.0382
6.5024,4.5966
6.2754,4.8028
6.1434,5.1061
5.7308,4.6864
6.4266,4.8216
6.2964,4.9604
5.8545,4.7024
5.958,4.1386
5.8775,5.0292
6.4803,5.1636
6.6258,4.9544
6.0184,4.4118
6.6524,5.3511
6.3816,4.6732
6.7646,4.4729
5.727,4.3892
6.4769,4.361
5.6118,4.2543
9.9096,7.1612
10,7.4013
9.1224,7.0224
9.1636,7.6009
9.2048,7.7415
9.5365,6.9076
7.323,9.4957
6.5852,9.4436
6.7888,8.926
7.4778,9.2665
6.8751,9.9606
7.2744,9.6073
6.854,8.9952
6.2117,9.1085
7.3155,9.347
7.4805,10
6.7242,9.3241
7.2876,9.4336
7.484,9.5432
6.8353,8.9156
7.1318,9.2176
6.5149,9.7637
7.3804,8.833
7.6855,9.1617
7.4286,9.3054
7.4284,9.3826
6.7885,9.2634
6.9434,9.5891
6.9709,9.2012
6.9389,9.4394
5.584,3.5419
5.5705,4.2056
5.3811,3.4818
5.6255,4.1653
5.0526,3.6142
5.4489,3.8467
5.5312,3.565
5.4066,3.1718
5.9929,3.7896
5.4134,3.154
5.6085,3.1932
6.1175,3.4214
5.241,3.6189
5.3111,4.6196
4.7126,8.6756
5.2736,8.6005
4.5413,8.689
4.6652,8.7653
4.5335,8.7015
4.0884,8.6759
5.2702,8.5268
4.516,8.7363
4.2407,8.6475
5.0837,8.6058
4.3489,8.6572
4.9012,8.5005
5.1313,8.4228
4.6798,8.3528
4.7715,8.4666
4.8939,8.3701
4.8478,8.6363
4.789,8.8877
4.7499,8.8185
4.4782,8.7775
4.5679,8.7616
4.0662,8.7961
4.9774,8.6024
4.1016,8.4301
4.8506,9.1708
4.109,8.8436
4.8603,8.7571
4.5118,8.9162
4.7959,8.5413
4.8905,8.8378
4.9133,8.6092
4.2351,8.3759
4.683,8.4191
9.73,7.9318
9.7948,7.9729
9.4685,8.2513
9.8211,7.7806
9.863,7.9982
9.4648,8.1877
10,8.128
9.6183,8.224
9.9396,8.3098
9.6086,8.1068
9.6545,7.9858
9.6639,8.1395
9.5345,8.18
9.6552,7.9362
9.9084,8.4084
7.8472,9.1699
3.0197,0.349
2.6357,0.26102
2.8423,0.61213
2.8769,0.2231
2.9127,0
2.6204,0.49006
2.8312,0.34403
2.9792,0.26731
2.8686,0.011533
3.1247,0.37384
2.9342,0.0024889
3.1998,0.50038
2.4978,0.1888
2.5612,0.25987
2.2181,6.2739
