6.0178,5.6159
1.7121,6.3682
4.3793,0
6.2242,2.6266
4.2239,1.3436
6.1825,5.1327
5.3911,3.0104
6.0095,0.32576
4.3868,4.3163
7.5045,3.4642
2.2112,0.94704
5.0167,5.7225
2.4011,1.7752
3.4356,2.8484
5.1296,2.0974
5.1117,10
6.3934,7.2199
5.0899,4.5448
5.4307,8.7074
4.6342,2.2064
6.9579,4.1847
5.0736,3.796
5.1709,9.3153
4.1843,6.8478
6.4818,1.2526
6.414,3.2669
4.8383,7.359
4.8145,2.0104
7.067,6.8603
5.9525,5.1118
10,5.1073
5.4709,7.1242
4.6414,6.5639
6.0681,5.0298
6.8294,3.1185
0,2.1161
5.1526,3.8418
3.2569,5.0402
4.6183,7.1514
4.6336,4.3203
7.6022,4.8094
7.4585,4.8553
5.2696,5.5334
3.1465,5.2002
3.3708,4.5684
5.0094,5.4818
4.7093,8.6741
5.3417,2.1718
4.8506,3.8954
4.0553,5.2112
4.0036,4.361
4.3278,2.8888
4.0612,2.6325
1.6702,6.7547
6.9157,5.9549
8.7761,5.8498
5.2498,1.7467
1.3678,6.2738
3.2692,3.2332
1.3728,0.19608
3.2473,3.9341
7.5867,4.088
3.0608,2.5087
2.9988,3.9962
5.9368,5.7545
6.3275,6.0508
5.1488,2.4196
3.8002,7.533
5.453,5.0112
6.4798,6.5964
3.2991,0.89099
3.6066,4.0751
8.4221,6.7218
5.3395,5.8005
4.3304,3.0199
6.3741,6.5436
4.789,5.767
6.5118,4.8415
5.5937,7.5455
3.7157,2.8339
4.1618,5.0307
7.3476,5.6788
5.3517,3.2241
5.0808,4.8744
6.6395,4.5147
6.1136,5.5135
4.5162,4.8482
5.7529,3.2221
5.4764,3.7937
5.9767,2.4353
5.2602,8.1746
7.4322,5.5549
3.3105,2.6733
7.1151,5.7612
1.9897,6.8101
4.5064,4.4321
3.0769,2.415
5.306,5.8738
2.2709,5.06
6.3184,4.7756
8.5542,6.6272
3.0506,0
4.0896,6.9851
1.4986,3.9559
2.2982,4.4545
8.4458,4.4813
2.2802,2.5049
4.358,6.1048
7.6115,3.3249
3.6022,7.0943
3.0683,7.4746
9.826,2.0962
7.6471,7.2398
5.5026,1.7964
3.589,4.164
3.3499,3.3733
6.9145,6.237
6.7824,5.464
5.8822,2.1403
8.0396,9.1937
2.9421,6.9985
6.8556,2.4477
5.223,4.1666
3.5646,1.0703
8.5063,4.5605
6.1403,2.0819
0,0.58694
4.2167,6.8015
5.62,5.714
6.4708,4.9403
8.2444,2.5889
5.5273,5.4729
4.9096,9.6589
7.2833,7.9159
7.4471,4.0046
4.9703,5.7777
5.5112,7.7349
10,7.3888
6.9615,3.5065
4.1053,7.5899
3.5739,6.1086
4.6833,3.5414
1.2603,5.3383
3.1735,5.7092
6.4578,9.4565
3.1698,2.3053
5.2717,6.1169
3.5337,5.8289
6.8772,3.8537
2.6345,3.726
8.5353,4.6146
3.5929,4.17
5.6091,7.9525
6.3612,7.8382
6.4713,5.4216
7.9603,3.0448
1.8626,10
5.1466,1.8283
6.3581,4.9319
5.5055,4.7953
3.6758,4.99
8.2329,5.4921
4.0848,2.9653
8.347,7.2495
3.8097,6.0987
4.2054,2.0895
6.6824,4.8477
8.5185,4.9682
5.1101,6.7145
7.6582,5.5014
5.9832,4.209
6.2196,1.4532
7.9682,5.7298
3.6587,2.8062
5.4263,7.6831
5.8219,6.7878
8.7256,5.7337
5.6942,6.8103
5.8045,4.5354
5.8277,5.247
5.443,2.9322
4.9342,2.7311
6.157,9.5514
6.5934,5.7973
4.3587,3.8636
6.0164,8.5669
9.303,4.7478
7.4712,8.1458
7.3945,5.0462
3.1941,4.2114
4.3035,2.9464
7.2437,4.8842
3.8425,5.7758
1.756,3.0235
3.1053,3.8402
4.2881,1.6995
7.5042,4.5757
9.5224,2.523
5.0998,6.9599
