6.4152,0.66439
6.1138,0.97842
6.3429,0.32187
6.708,0.78
5.6054,1.4391
6.3061,0.77988
5.9013,1.218
6.0963,0.35376
6.1645,0.21045
5.9063,1.2619
6.435,0.70371
6.5466,1.054
6.4156,1.2168
6.1916,0.77515
5.7352,0.85031
8.7744,8.8612
10,9.094
9.1542,8.5385
9.4495,9.1648
9.2488,8.8474
9.089,9.1646
9.5189,9.1887
9.1831,8.8204
9.5533,9.0745
9.5594,9.3287
8.9645,9.3244
9.2285,10
9.2944,8.8832
9.2724,8.9095
9.7579,9.6081
0.03213,0.41563
0.56777,0.68582
1.0638,0.29063
0.30612,0.26218
0.32968,0
0.14736,0.17504
0.54123,0.066324
0.42515,0.12888
0.4272,0.36444
0.53926,0.96062
0,0.71516
0.71944,0.13296
0.41411,0.41566
0.44965,0.3308
1.0692,0.48981
3.4489,3.2916
3.364,2.7517
2.6295,2.6999
3.6363,3.7027
2.9833,2.7067
2.8109,2.9269
2.7479,3.5598
3.2554,3.2025
3.0728,2.3839
3.2257,2.6231
4.02,2.8624
2.8043,3.0763
2.9849,3.6602
2.6972,2.9776
3.2457,6.9326
2.5995,6.8611
2.5247,7.2903
2.7531,7.56
2.8668,6.9591
3.159,7.5036
2.307,7.587
2.7131,7.473
2.6512,8.0184
3.0831,7.182
2.2139,6.7662
1.3386,6.1037
1.142,6.174
1.9084,6.52
1.9014,6.5428
1.2155,6.5955
1.8721,5.8974
1.3983,5.8306
1.9559,7.157
1.419,6.5108
2.0554,6.1312
1.7276,5.8901
1.7602,6.4304
1.6939,6.6862
2.0887,6.6147
1.2393,5.8686
1.6103,6.415
2.3049,6.3959
1.7828,5.8838
1.9495,6.8116
1.7209,5.8761
1.8264,6.303
2.394,6.3981
1.1964,6.0186
1.9018,6.235
1.7054,5.332
1.5808,6.2375
1.7159,6.1779
2.6301,6.8067
1.1325,6.2488
1.8267,6.5714
3.1143,4.6921
3.0366,4.6954
3.0118,5.3649
2.8975,5.394
2.7179,5.0404
3.0211,5.1379
3.2931,5.1852
3.3475,5.7105
3.3708,5.135
7.6662,5.5754
7.3487,5.3615
7.4126,5.7279
7.1695,5.5574
7.0914,5.8403
6.7315,5.3908
7.869,6.2056
7.6169,4.9715
6.9033,6.2084
6.7866,5.4515
7.8793,5.178
7.3055,4.9995
6.9982,5.5652
7.0165,5.0771
7.4382,5.1487
7.5905,5.5521
7.8339,5.8408
6.7413,5.8076
7.5839,5.8266
7.54,5.6969
7.5092,5.0849
6.1186,9.2768
6.8485,8.9457
6.4742,8.3513
6.4844,9.4251
6.015,9.4267
6.8058,8.9366
6.2779,9.2242
