8.691,9.7578
9.149,8.7369
8.1901,9.3458
9.0366,9.0923
10,9.5998
9.3819,9.7308
8.799,10
1.4234,3.8839
0.7775,3.475
1.213,3.8034
1.6063,3.6108
1.6323,4.1675
1.0468,2.9743
0.96746,5.0901
1.0108,3.2663
1.8378,4.4067
0.86006,3.9168
1.5753,4.3306
2.061,4.3723
1.1201,4.1264
1.1065,3.7683
0,3.4916
0.8213,4.0189
1.0611,4.0565
1.9596,2.9309
1.2075,4.8545
1.3017,4.1765
1.2719,4.6259
1.2904,3.4108
0.7112,3.8114
1.4095,4.0283
1.1777,3.2606
1.4214,3.5771
1.3985,3.6898
1.6073,3.3572
0.65671,3.2742
1.3072,3.9927
1.6015,3.8933
0.75386,3.0463
1.3909,3.9439
1.1053,4.6508
1.526,3.6757
1.4474,3.943
0.83751,4.0192
1.2669,4.4783
1.6616,4.1981
1.0246,3.8023
6.1343,1.2646
5.3559,1.5663
5.789,2.0521
5.2749,0.59184
6.1951,1.7636
5.1088,1.0243
5.5468,1.538
6.4942,1.7398
6.078,0
5.8998,2.0501
6.1255,1.3049
6.2059,1.6021
6.4448,1.5987
6.4584,1.9623
6.3501,1.902
5.6334,2.9244
5.6498,1.1404
5.6364,1.8682
6.1613,1.6678
5.8849,2.3683
5.8358,1.976
4.9651,0.93555
6.6092,2.3641
5.8721,1.2367
6.4508,1.5102
6.0035,2.1397
5.3978,1.4038
9.0798,8.2866
8.3487,8.2657
8.6388,8.1891
9.2993,8.746
8.1201,7.1827
8.2247,8.5534
7.7849,8.2686
8.3094,7.6344
9.022,8.7811
7.7892,7.5616
8.6311,7.7176
9.2373,8.8424
8.4387,7.9433
8.2483,8.2391
7.4957,8.0242
8.6563,9.2307
8.5061,8.0472
9.1378,8.4617
8.3345,8.8542
8.3097,7.8906
8.632,7.4024
9.1009,7.253
8.5501,7.9606
8.6625,8.2683
8.9411,8.2587
7.4102,7.5784
8.8371,0.06938
8.5152,0.45906
10,0.79971
9.0424,1.5519
9.7443,1.196
9.5195,0.90249
8.006,1.2386
9.7033,0.52395
9.4246,1.0466
8.6695,0.70957
8.4976,0.99286
9.1937,1.1303
8.4334,0.43315
8.8414,0.82622
8.2222,0.66673
8.7999,1.5295
9.5569,1.192
9.3296,0.22002
9.5341,1.5855
8.7699,0.94353
8.7947,0
8.2383,0.607
9.5356,1.2712
8.6582,0.41539
9.2454,0.93455
8.7917,0.52282
9.6372,1.2937
7.7384,0.19418
9.5164,1.716
8.5862,1.0072
8.8195,0.47738
9.0814,0.67246
9.1079,1.1265
9.3541,1.2317
8.821,0.38055
8.9536,1.2854
9.2659,0.79577
8.3058,9.1313
8.0647,9.009
8.5902,9.6577
7.7173,9.6766
8.9265,9.6493
8.2951,9.6001
8.1511,10
7.3023,9.2444
8.0813,9.9182
8.1954,9.8816
7.8561,8.7686
7.9476,8.4635
7.2842,9.4519
8.0953,9.5454
7.0958,9.0861
7.4172,8.9497
7.7916,8.8545
7.6984,9.2351
7.8639,9.0283
9.2063,9.6179
8.0053,8.9019
6.2735,1.3972
7.0043,2.0964
6.2813,1.7357
6.6107,2.6321
6.2794,0.9871
5.9302,0.26967
6.8615,1.7965
6.2583,2.4509
6.7771,2.1475
6.4483,1.124
6.3213,1.8705
6.8831,1.2739
6.4694,1.6563
1.5102,5.5465
0.95389,5.2834
0.29392,4.8944
0.16215,5.1077
0.55603,5.5817
0.75333,5.0041
0.85547,5.1141
0.57097,5.9586
1.0433,5.4806
0.50604,5.5339
0.7068,5.8892
0.73332,5.354
0.81635,5.5635
0.9877,5.6742
0,5.0365
0.52174,5.3632
0.28214,5.1616
0.45446,5.063
0.27989,5.5024
0.59173,5.5604
0.93415,5.785
0.11005,5.1603
1.2258,5.5394
0.49855,4.7617
0.88461,5.0742
1.1712,4.8385
0.70283,5.491
0.80172,5.3608
1.4846,5.4506
7.2593,8.2394
7.3164,8.318
6.6606,8.2016
7.2676,7.3335
7.1413,8.6091
6.8249,8.3501
0.78993,3.7177
0.33542,3.2866
0.59558,3.3206
0.50999,3.4598
0.57478,4.3336
0.6328,2.9824
0.93368,2.7596
1.87,3.7771
0.77371,3.982
0.43453,2.0641
1.8872,2.0033
0.49682,3.5927
1.2273,2.6328
0.92193,3.899
0.55502,2.1969
0.2837,4.0816
1.3416,4.8411
0.70424,4.3342
0.32759,3.1141
0.92052,4.2736
0.6032,1.9155
1.2521,3.548
0.96768,4.7049
1.3105,1.5397
1.1495,2.1807
0.87528,4.3289
1.5583,5.3732
0.64264,2.7746
0,1.9149
0.9302,2.74
1.2788,4.5617
2.1002,2.9933
0.53334,3.253
0.45232,3.6845
