8.7854,2.7203
8.0865,2.1787
8.3666,1.6846
8.4332,2.324
8.8291,2.2447
8.3762,2.5164
8.1493,2.1255
8.246,1.6882
8.4752,1.8293
7.6263,2.1286
4.4413,9.34
4.1153,8.7841
3.9419,9.0278
4.0423,9.8729
3.3964,9.3232
4.5248,10
3.6361,9.2902
4.324,8.6101
4.3168,9.1316
3.6626,8.4812
3.9107,8.9206
4.2979,8.6691
3.7175,9.2079
3.8743,8.6181
4.3971,8.1186
3.582,9.2289
3.8622,8.1905
3.7989,8.8517
4.4008,8.2967
4.4396,8.7756
4.1369,9.0537
4.0972,9.6553
4.1259,9.4266
4.4515,8.3989
4.3793,8.9833
3.5901,8.8978
3.6927,8.7683
1.2086,5.6657
0.67657,5.5703
0.26956,4.59
0.45685,5.0908
0.54049,4.3014
0,4.5695
0.93512,5.0543
0.94482,5.6825
0.6578,4.7485
0.67748,5.6473
0.6393,4.6453
0.53299,4.9374
0.87325,5.2221
1.087,5.462
0.69161,5.4439
1.0737,5.062
0.83899,5.1726
0.55782,4.8175
0.76669,5.2397
0.59453,4.6072
0.3035,5.2901
1.3264,5.5154
0.25026,5.0003
0.60933,5.7324
0.92278,5.3647
0.099123,5.8511
0.38369,5.3272
0.95184,5.3126
1.145,4.8877
0.75394,5.8622
8.3785,0.32698
7.9391,0.2592
9.3717,1.6674
9.0842,0.89471
10,0.72458
9.0073,1.0559
8.4404,0.30897
8.6504,0.95998
9.4185,0.99412
8.3267,0
7.7367,0.72545
8.9982,0.61868
9.0096,1.5308
9.6706,1.208
9.2846,0.81485
8.776,0.5467
8.6573,0.44594
3.6867,4.9673
3.8882,5.4862
2.8821,5.0626
4.8054,5.9815
3.7975,6.4529
3.4416,5.0869
3.9333,4.9154
3.0094,4.744
4.8567,4.8228
3.7204,5.0787
3.645,5.2171
3.4485,4.6369
3.4168,4.8606
3.5138,3.9737
4.339,5.8513
3.3572,5.0272
4.0716,8.998
5.316,8.7794
4.5441,8.9944
4.4024,10
5.0668,9.744
4.9459,9.1231
4.0353,9.214
5.6091,9.5497
4.8336,9.5098
5.7652,9.1839
4.7506,9.092
5.2635,9.3351
5.2937,9.3579
5.1785,9.5797
3.5599,9.5274
5.1563,9.3846
5.05,8.9849
5.6479,8.6394
6.4898,1.2691
5.5764,0.73983
5.582,1.0885
4.9924,1.4759
6.2719,1.6653
6.1264,1.5709
5.0133,1.1372
