lat, long
50.8694747154, 4.4162882387
50.90649252, 4.40001822982
50.8026523614, 4.36977062485
50.9086455527, 4.40626971552
50.8206025312, 4.42304519869
50.8452116166, 4.34360453467
50.8656888718, 4.34828804577
50.8755022763, 4.39576940909
50.9002605715, 4.39820510838
50.8538549352, 4.38941799153
50.8814046055, 4.3152597819
50.8661913047, 4.42676724467
50.8755302284, 4.41843500616
50.9126138597, 4.31802430422
50.79932611, 4.36636832488
50.8673820661, 4.34113937298
50.8776335394, 4.33178932985
50.8515390453, 4.421493965
50.8359643645, 4.41037870715
50.901987135, 4.3475398482
50.8440735733, 4.36554424923
50.8743296419, 4.34968815594
50.7986444655, 4.36231030221
50.8610942484, 4.36407272823
50.8278868881, 4.41781542683
50.869255517, 4.33640569226
50.7997773036, 4.36684603773
50.8482943597, 4.39290187312
50.8806021314, 4.34368606079
50.819060519, 4.32082662508
50.8672800089, 4.37284281056
50.8361431997, 4.32753289912
50.9079320368, 4.32362569428
50.8511294387, 4.43210785109
50.8603972903, 4.37360518535
50.8615950916, 4.39452755381
50.7988759869, 4.41809559436
50.906819706, 4.38983830236
50.8918694842, 4.40149619947
50.8357250175, 4.38108100267
50.8788599283, 4.35433944216
50.9031893991, 4.3581351043
50.8958622037, 4.40472424276
50.8720740954, 4.39478230711
50.8185462526, 4.31744916163
50.8105024189, 4.33128131431
50.8099829084, 4.4026048551
50.911142163, 4.40977544944
50.8361032615, 4.36638569506
50.8086210479, 4.37282408576
50.905762283, 4.33660020391
50.8464894175, 4.37510459296
50.8147172549, 4.40109120004
50.8224258364, 4.41871193366
50.8227569773, 4.37205674089
50.8708718067, 4.40925297012
50.8310215024, 4.42235762794
50.8027015761, 4.42464584546
50.8657478548, 4.32259085887
50.8011848168, 4.38193902182
50.8004684274, 4.38479290304
50.8809824587, 4.31568572705
50.8168256572, 4.43591182524
50.8884765727, 4.40916961743
50.8038033706, 4.35209711341
50.8685443727, 4.41939331323
50.8587284196, 4.32391692988
50.8601039054, 4.42783244245
50.8396430075, 4.38344323395
50.8117794637, 4.39109786009
50.8296165634, 4.42714963765
50.8817310964, 4.41756988632
50.892162856, 4.40519532128
50.8148686769, 4.42743385776
50.8562162143, 4.35191520069
50.8177908357, 4.41222011722
50.9048759368, 4.39501055348
50.8299560999, 4.32522360342
50.8916480054, 4.35098068128
50.8325338887, 4.42793641749
50.8704912807, 4.40910325657
50.8052696195, 4.42196656912
50.8516744936, 4.3925492352
50.8351690471, 4.33606668822
50.8270340918, 4.37425430265
50.8430995538, 4.42197901069
50.9075788216, 4.42388901917
50.835712422, 4.34496202805
50.7996860449, 4.37558313363
50.9053833261, 4.33171520732
50.8462079971, 4.39509463467
50.9002087771, 4.42567940966
50.8751760509, 4.38986765939
50.8083150198, 4.34099961511
50.8480044232, 4.3867894566
50.8054338261, 4.39400942305
50.8252957233, 4.31512667182
50.8997313816, 4.32555897038
50.8590137022, 4.37547084555
50.8297731443, 4.41767861609
