lat, long
52.4132589474, 13.3189197528
52.3644552588, 13.5117250551
52.5811440761, 13.4867878614
52.5807752788, 13.5244272787
52.5007658359, 13.3695417225
52.5306542871, 13.0752367983
52.608838663, 13.1243893816
52.5136635392, 13.6544721728
52.3332767941, 13.3754359221
52.3789537456, 13.6073758875
52.5893265289, 13.3760145613
52.5310293072, 13.0683718
52.5899310585, 13.5474202237
52.3483305797, 13.4066057149
52.5375339634, 13.4970873346
52.4661988122, 13.3158160211
52.3508558128, 13.0726877671
52.5546002535, 13.6256197834
52.3476433069, 13.5630459093
52.4813131229, 13.1901232732
52.5226247274, 13.43321687
52.4545200348, 13.358587289
52.4515820067, 13.1078501684
52.3654359928, 13.1304088752
52.4173909633, 13.2058931526
52.6527526163, 13.3555833442
52.4138232815, 13.1174564843
52.440360546, 13.5886756816
52.5286949534, 13.2991005388
52.640995524, 13.5621739881
52.6189368213, 13.2697573557
52.5869388025, 13.374263845
52.5934747722, 13.0604134276
52.5908876053, 13.3565288357
52.5297152238, 13.561289517
52.5364755401, 13.5752540631
52.5538524054, 13.1491360303
52.623810267, 13.4747293875
52.3566052378, 13.6362187262
52.4096908128, 13.1945984891
52.659054007, 13.1583761148
52.4922807215, 13.4538274272
52.5021189787, 13.5436753565
52.4645870064, 13.2477522362
52.5653648282, 13.4052486251
52.5272919984, 13.2550862846
52.4138220185, 13.3827673159
52.5563386152, 13.597879558
52.6565305099, 13.2065048877
52.4470726523, 13.5161967134
52.4818963879, 13.2388287818
52.5946602314, 13.4929477464
52.5497922705, 13.4804102088
52.5445993827, 13.3888094971
52.6396553833, 13.6295072555
52.5504378326, 13.23575966
52.3646293732, 13.444280802
52.4254658075, 13.2344161314
52.4211838775, 13.7000912845
52.5272068479, 13.1529381455
52.6248980189, 13.7051163739
52.4720067604, 13.3248333267
52.5122602229, 13.3647611054
52.3495585519, 13.5325430007
52.5942575367, 13.3201661773
52.620660113, 13.2408439142
52.5150750739, 13.5674760734
52.5344290539, 13.5708847946
52.6187356623, 13.1411850152
52.6361752078, 13.196827613
52.4096045371, 13.6752778797
52.6337479268, 13.6826503557
52.5458128497, 13.5279469242
52.6136547846, 13.227839504
52.4205699814, 13.5526400097
52.3709512234, 13.2348769896
52.5895894449, 13.2769571595
52.4803166445, 13.6372141568
52.3519585346, 13.5564740873
52.3744892232, 13.5578087755
52.3537908437, 13.5090809056
52.6294377026, 13.3981613971
52.4423362613, 13.635812636
52.589804825, 13.5564077832
52.5733847276, 13.7035152488
52.6566366249, 13.4824715584
52.4456733408, 13.4258020475
52.3684136961, 13.0853169201
52.4017466719, 13.5795744137
52.4010582889, 13.1529174591
52.4325609953, 13.5836779844
52.6116147796, 13.5638564777
52.3959666089, 13.6325188787
52.486091665, 13.6457610918
52.6378052743, 13.5711429368
52.4378015921, 13.1093400736
52.5025628281, 13.6250175084
52.6499356446, 13.5311088204
52.3616037106, 13.5583405493
52.6373757198, 13.5719594379
