lat, long
52.3700182887, 13.0976406409
52.6572223413, 13.5525568129
52.5679108982, 13.6057919816
52.4492279399, 13.6319684607
52.5565626208, 13.5742711888
52.5143001724, 13.1750463787
52.6342667234, 13.4655054193
52.3886232829, 13.5399411296
52.3636148134, 13.6329327008
52.3316271431, 13.5513493608
52.3813875688, 13.567736607
52.4926436314, 13.1160864763
52.5259621344, 13.2653607286
52.3347893913, 13.3692254086
52.596103305, 13.560546324
52.4068443316, 13.1387095104
52.5503517341, 13.1698806831
52.6484878549, 13.2671562902
52.4325002661, 13.1180237431
52.4440556761, 13.6052894002
52.5777381471, 13.5966534078
52.5232351759, 13.405958703
52.4944665925, 13.6041922794
52.3403585297, 13.195820628
52.568453194, 13.6050901748
52.5727027185, 13.1001911314
52.4490032931, 13.3587221741
52.4272892962, 13.5499833808
52.361259564, 13.3011812085
52.5627268026, 13.4986853361
52.4921266622, 13.7231763014
52.6379635157, 13.5882088003
52.5205150585, 13.0566031404
52.5158111879, 13.2940291862
52.4559607947, 13.6689343426
52.5202837145, 13.2652927692
52.4111898044, 13.3492984666
52.4168946174, 13.1654965497
52.5455909882, 13.4034412681
52.5718338173, 13.4825070691
52.6224006612, 13.1415630035
52.5636215908, 13.3663711351
52.4821000936, 13.3827110392
52.4089549363, 13.4419788125
52.5067278214, 13.4294205631
52.490244664, 13.6368762591
52.4809602248, 13.3393196962
52.3529499728, 13.2616299214
52.3382779154, 13.2480597578
52.5722462599, 13.3236837509
52.6064087957, 13.5633530585
52.4102395734, 13.2182253955
52.3959846385, 13.251679379
52.5806892617, 13.1809371236
52.4192769216, 13.0712639861
52.4767638341, 13.1818535405
52.646287127, 13.4350777853
52.5750661055, 13.1133416354
52.3592661362, 13.6510066062
52.3483864839, 13.1616748903
52.6456043361, 13.3157449172
52.3668101874, 13.7173089151
52.3428801995, 13.1185613195
52.5055535558, 13.4937700993
52.5744689372, 13.5791870433
52.5239831302, 13.4192526398
52.4018790098, 13.4949826946
52.4497033103, 13.1120368742
52.4631570533, 13.4614383901
52.5821130978, 13.2401705798
52.3975076759, 13.4859023595
52.6665582266, 13.4973991017
52.5321926746, 13.4050912528
52.4834725074, 13.4097643158
52.4213446386, 13.2617408401
52.6105400426, 13.5319521546
52.4617103953, 13.4829923431
52.4915842369, 13.3440737993
52.6402278887, 13.5750037138
52.5110107199, 13.574144552
52.5951714556, 13.4476270024
52.338061319, 13.6041280728
52.4369275742, 13.2135125887
52.44453331, 13.3648255688
52.3394211143, 13.1073279578
52.5104862782, 13.2859475155
52.3438453405, 13.6738202834
52.423374958, 13.4045419702
52.4795041262, 13.635252123
52.6181978722, 13.448237614
52.3365598453, 13.1003255053
52.3562287219, 13.5416307546
52.5038986799, 13.4183941549
52.3566799177, 13.1358948562
52.3690265385, 13.2571300446
52.3340458161, 13.1964727195
52.38916405, 13.1786032764
52.6171237531, 13.5467969836
52.3376651787, 13.6045298832
52.4523158688, 13.3471218336
