lat, long
52.5627085829, 13.3955825142
52.4619130614, 13.1594388619
52.5327579497, 13.4766559544
52.397582306, 13.7233967756
52.3974898213, 13.3671742955
52.4163506111, 13.7182624216
52.6602820862, 13.2990611809
52.5136371601, 13.4954790841
52.4662158495, 13.1845057086
52.5699548695, 13.484473153
52.4750564924, 13.1626447727
52.6253410568, 13.4648678217
52.5632853416, 13.1884156367
52.5512628379, 13.4557944173
52.4986073996, 13.2599180778
52.4786632507, 13.6888681219
52.4111904924, 13.2181801219
52.569844273, 13.341079461
52.3307057061, 13.2472368631
52.3441712991, 13.4034421536
52.499244243, 13.4358946591
52.5787180028, 13.2521468069
52.3717006249, 13.6579068142
52.6066582679, 13.0796922543
52.3971482799, 13.382050551
52.3918423948, 13.5219021404
52.4014473817, 13.2582614664
52.657069465, 13.1265389492
52.3627616529, 13.6963930403
52.39635906, 13.1993565394
52.6175103355, 13.4475440048
52.5843101416, 13.722435881
52.4776861783, 13.3047519998
52.4351018059, 13.3571576032
52.4594319145, 13.6392879484
52.356860618, 13.6234100183
52.5674423177, 13.1774648246
52.6175273693, 13.5565261207
52.3890304323, 13.6221157224
52.5816453506, 13.5397066706
52.5321126603, 13.469267842
52.6357495029, 13.5327373466
52.4779158793, 13.2441830888
52.5430587366, 13.2302447582
52.6494061049, 13.3975670538
52.3310239244, 13.3040674279
52.5636210653, 13.5934153689
52.5702974008, 13.6660314278
52.5918785315, 13.2864647544
52.3311609472, 13.5207959685
52.6601165593, 13.4556521713
52.5446598011, 13.5927268561
52.6559671417, 13.2729530724
52.5811667579, 13.6534571415
52.3996753135, 13.1587935672
52.3826697839, 13.1370710483
52.5803027664, 13.443836991
52.4923469558, 13.2280736528
52.455500586, 13.166102519
52.4316101487, 13.1714732696
52.4940842346, 13.7065722265
52.3431536221, 13.4994851389
52.478296444, 13.2114675722
52.644076773, 13.4202747637
52.5202651054, 13.4691146149
52.3899661984, 13.5326569573
52.4713989064, 13.2109725293
52.4433475501, 13.0918099007
52.5338573875, 13.2630608868
52.6337298665, 13.2878124305
52.4651406048, 13.7086305646
52.5452856475, 13.0565207203
52.5377829683, 13.5874326043
52.5914531921, 13.3831816604
52.6193174666, 13.5467780992
52.6658410938, 13.5173151437
52.4286110982, 13.5559325718
52.3865445658, 13.5435205442
52.4153817337, 13.4952359785
52.4946026453, 13.7239040782
52.6630563339, 13.3343357052
52.5230333449, 13.3977054256
52.5806396277, 13.666674467
52.52586935, 13.622518132
52.5070663581, 13.2383082414
52.5562173695, 13.4525577775
52.6609607302, 13.3422164398
52.4108012969, 13.4007481868
52.3379251312, 13.348669733
52.5610008798, 13.2547296324
52.6159347203, 13.5235170087
52.6247384236, 13.6322916644
52.4484514563, 13.148690532
52.4012979044, 13.5666099366
52.4902166363, 13.7096280641
52.5667118701, 13.1220580053
52.3381972822, 13.1759956899
52.5718991052, 13.0548048962
52.3892703039, 13.4406949856
52.3777217727, 13.1396126923
