lat, long
52.4290866966, 13.3043856486
52.6494325742, 13.263729477
52.3620334715, 13.6535927851
52.5036535578, 13.0935735974
52.4171058175, 13.4452448444
52.6098981387, 13.3550513944
52.5450758288, 13.4392674903
52.6334274096, 13.4282965443
52.4267338231, 13.2549825692
52.3408729821, 13.2745832944
52.3635010541, 13.3553237128
52.3800697044, 13.2941091889
52.5854401381, 13.636273436
52.464132704, 13.580268964
52.4492124746, 13.0881219992
52.6249722027, 13.5282179027
52.3697645912, 13.5799036436
52.332593325, 13.4317380657
52.4850773826, 13.1736609564
52.4935615035, 13.572755794
52.5949182621, 13.4113279301
52.4756374275, 13.4010757212
52.4468400464, 13.1586134319
52.3936661468, 13.1998424346
52.3722617365, 13.7115340353
52.5722104485, 13.2557648498
52.3851318422, 13.3124567327
52.3902578456, 13.6902330749
52.4638100613, 13.3330766369
52.462811868, 13.423837481
52.5168297105, 13.6637576667
52.4970541472, 13.6718722142
52.3922349294, 13.2652631813
52.5439131661, 13.5495838772
52.5514613335, 13.1246041352
52.406246973, 13.0733806115
52.5151316869, 13.5798251696
52.4061342697, 13.2163187427
52.3870181594, 13.608840122
52.3667455178, 13.2212585793
52.5082623468, 13.0785252906
52.4945542154, 13.0893491767
52.5945612457, 13.2880774416
52.4708549602, 13.4642178444
52.5750005425, 13.138633023
52.5033759949, 13.2647120328
52.377084308, 13.261067185
52.6237140929, 13.2495593693
52.5432344309, 13.4558604015
52.43884761, 13.0640377088
52.3493833649, 13.1248458184
52.5836421256, 13.4526424007
52.4377439852, 13.0952731831
52.5546341607, 13.4507130129
52.4425928943, 13.314388976
52.6076009551, 13.3212689116
52.5996313165, 13.280222438
52.3695370002, 13.4458143582
52.5329396933, 13.5672222346
52.4981461272, 13.5633827192
52.4089650526, 13.5902251677
52.6596648, 13.3575061852
52.5968010634, 13.5653881684
52.4033231434, 13.304616568
52.4921262276, 13.3004740473
52.3454629582, 13.0751946607
52.6104579975, 13.4826761538
52.4101307628, 13.1675751518
52.4451529595, 13.0627452907
52.6395794997, 13.3786772899
52.6211409691, 13.6805456996
52.4055038593, 13.4464841325
52.666832777, 13.6027589833
52.4706822416, 13.1296897763
52.3924364208, 13.3491172743
52.3362220423, 13.3497278306
52.3817256583, 13.1706691534
52.4988245407, 13.1869065483
52.5592749313, 13.4781284344
52.3404490473, 13.1819222325
52.4375844982, 13.2754228451
52.3963620941, 13.2175980121
52.4436351024, 13.714514062
52.6134569676, 13.676096391
52.5235266606, 13.5357842514
52.575091553, 13.6432795969
52.4212782736, 13.4244919877
52.4325497464, 13.2674411009
52.6127522327, 13.5015285335
52.3348713651, 13.0694972915
52.5073343196, 13.1008786314
52.5075691542, 13.3108416483
52.3943525658, 13.2682045333
52.6051291271, 13.6885058678
52.567455872, 13.3950631474
52.3383252075, 13.33251594
52.6453435961, 13.2192253627
52.5412522418, 13.5861812266
52.5002612156, 13.5895487062
52.4633536858, 13.6267863366
